polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,404464,404464:0,"
     Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.
    ",AMBIENCE#GENERAL,Thalia,"('0', '6')","['Thalia', 'beautiful', 'restaurant', 'beautiful', 'people', 'serving', 'food', 'quite', 'match']"
negative,404464,404464:1,"
     I ordered the smoked salmon and roe appetizer and it was off flavor.
    ",FOOD#QUALITY,smoked salmon and roe appetizer,"('14', '45')","['I', 'ordered', 'smoked', 'salmon', 'roe', 'appetizer', 'flavor']"
negative,404464,404464:2,"
     The entree was bland and small, dessert was not inspired.
    ",FOOD#QUALITY,entree,"('4', '10')","['The', 'entree', 'bland', 'small', 'dessert', 'inspired']"
negative,404464,404464:2,"
     The entree was bland and small, dessert was not inspired.
    ",FOOD#STYLE_OPTIONS,entree,"('4', '10')","['The', 'entree', 'bland', 'small', 'dessert', 'inspired']"
negative,404464,404464:2,"
     The entree was bland and small, dessert was not inspired.
    ",FOOD#QUALITY,dessert,"('32', '39')","['The', 'entree', 'bland', 'small', 'dessert', 'inspired']"
negative,404464,404464:3,"
     I expected quite a bit more from such an expensive menu.
    ",FOOD#PRICES,menu,"('51', '55')","['I', 'expected', 'quite', 'bit', 'expensive', 'menu']"
negative,404464,404464:3,"
     I expected quite a bit more from such an expensive menu.
    ",FOOD#QUALITY,menu,"('51', '55')","['I', 'expected', 'quite', 'bit', 'expensive', 'menu']"
positive,426805,426805:0,"
     The view is spectacular, and the food is great.
    ",LOCATION#GENERAL,view,"('4', '8')","['The', 'view', 'spectacular', 'food', 'great']"
positive,426805,426805:0,"
     The view is spectacular, and the food is great.
    ",FOOD#QUALITY,food,"('33', '37')","['The', 'view', 'spectacular', 'food', 'great']"
positive,426805,426805:1,"
     Wonderful strawberry daiquiries as well!
    ",DRINKS#QUALITY,strawberry daiquiries,"('10', '31')","['Wonderful', 'strawberry', 'daiquiries', 'well']"
positive,426805,426805:2,"
     Definitely worth the trip to Battery Park City!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Definitely', 'worth', 'trip', 'Battery', 'Park', 'City']"
positive,426805,426805:3,"
     One of my favorite places in Manhattan.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['One', 'favorite', 'places', 'Manhattan']"
positive,426930,426930:0,"
     Authentic Taiwanese food that's cheap... what more could you ask for?
    ",FOOD#QUALITY,Taiwanese food,"('10', '24')","['Authentic', 'Taiwanese', 'food', 'cheap', 'could', 'ask']"
positive,426930,426930:0,"
     Authentic Taiwanese food that's cheap... what more could you ask for?
    ",FOOD#PRICES,Taiwanese food,"('10', '24')","['Authentic', 'Taiwanese', 'food', 'cheap', 'could', 'ask']"
positive,426930,426930:1,"
     (Besides that there should be more restaurants like it around the city).
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Besides', 'restaurants', 'like', 'around', 'city']"
positive,426930,426930:2,"
     The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.
    ",FOOD#QUALITY,cold appetizer dishes,"('4', '25')","['The', 'cold', 'appetizer', 'dishes', 'taste', 'like', 'way', 'I', 'remember', 'taste', 'I', 'growing', 'Taiwan']"
positive,430342,430342:0,"
     delicious simple food in nice outdoor atmosphere.
    ",FOOD#QUALITY,food,"('17', '21')","['delicious', 'simple', 'food', 'nice', 'outdoor', 'atmosphere']"
positive,430342,430342:0,"
     delicious simple food in nice outdoor atmosphere.
    ",FOOD#STYLE_OPTIONS,food,"('17', '21')","['delicious', 'simple', 'food', 'nice', 'outdoor', 'atmosphere']"
positive,430342,430342:0,"
     delicious simple food in nice outdoor atmosphere.
    ",AMBIENCE#GENERAL,outdoor atmosphere,"('30', '48')","['delicious', 'simple', 'food', 'nice', 'outdoor', 'atmosphere']"
positive,430342,430342:1,"
     Kind, attentive wait staff.
    ",SERVICE#GENERAL,wait staff,"('16', '26')","['Kind', 'attentive', 'wait', 'staff']"
positive,430342,430342:2,"
     I really like both the scallops and the mahi mahi (on saffron risotto-yum!).
    ",FOOD#QUALITY,scallops,"('23', '31')","['I', 'really', 'like', 'scallops', 'mahi', 'mahi', 'saffron']"
positive,430342,430342:2,"
     I really like both the scallops and the mahi mahi (on saffron risotto-yum!).
    ",FOOD#QUALITY,mahi mahi (on saffron risotto,"('40', '69')","['I', 'really', 'like', 'scallops', 'mahi', 'mahi', 'saffron']"
positive,430342,430342:3,"
     My friend devoured her chicken and mashed potatos.
    ",FOOD#QUALITY,chicken and mashed potatos,"('23', '49')","['My', 'friend', 'devoured', 'chicken', 'mashed', 'potatos']"
positive,430342,430342:4,"
     Delicious crab cakes too.
    ",FOOD#QUALITY,crab cakes,"('10', '20')","['Delicious', 'crab', 'cakes']"
positive,430342,430342:5,"
     Even if the food wasn't this good, the garden is a great place to sit outside and relax.
    ",AMBIENCE#GENERAL,garden,"('39', '45')","['Even', 'food', 'good', 'garden', 'great', 'place', 'sit', 'outside', 'relax']"
positive,430342,430342:5,"
     Even if the food wasn't this good, the garden is a great place to sit outside and relax.
    ",FOOD#QUALITY,food,"('12', '16')","['Even', 'food', 'good', 'garden', 'great', 'place', 'sit', 'outside', 'relax']"
positive,430342,430342:6,"
     Great neighborhood joint.
    ",RESTAURANT#GENERAL,joint,"('19', '24')","['Great', 'neighborhood', 'joint']"
positive,433878,433878:0,"
     This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
    ",FOOD#STYLE_OPTIONS,selection of thin crust pizza,"('37', '66')","['This', 'nice', 'pizza', 'place', 'good', 'selection', 'thin', 'crust', 'pizza', 'including', 'Basil', 'slice']"
positive,433878,433878:0,"
     This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
    ",FOOD#QUALITY,selection of thin crust pizza,"('37', '66')","['This', 'nice', 'pizza', 'place', 'good', 'selection', 'thin', 'crust', 'pizza', 'including', 'Basil', 'slice']"
positive,433878,433878:0,"
     This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
    ",RESTAURANT#GENERAL,pizza place,"('15', '26')","['This', 'nice', 'pizza', 'place', 'good', 'selection', 'thin', 'crust', 'pizza', 'including', 'Basil', 'slice']"
positive,433878,433878:0,"
     This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
    ",FOOD#QUALITY,Basil slice,"('81', '92')","['This', 'nice', 'pizza', 'place', 'good', 'selection', 'thin', 'crust', 'pizza', 'including', 'Basil', 'slice']"
negative,433878,433878:1,"
     Their calzones are horrific, bad, vomit-inducing, YUCK.
    ",FOOD#QUALITY,calzones,"('6', '14')","['Their', 'calzones', 'horrific', 'bad', 'YUCK']"
negative,433878,433878:2,"
     They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.
    ",FOOD#QUALITY,NULL,"('0', '0')","['They', 'smell', 'like', 'stuff', 'old', 'canned', 'vegetables', 'like', 'spinach', 'mushroom', 'calzone']"
negative,433878,433878:3,"
     The counter service is bad.
    ",SERVICE#GENERAL,counter service,"('4', '19')","['The', 'counter', 'service', 'bad']"
negative,433878,433878:4,"
     They charge different prices all the time.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['They', 'charge', 'different', 'prices', 'time']"
negative,433878,433878:5,"
     They're rude at times, and not very friendly.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['rude', 'times', 'friendly']"
negative,433878,433878:6,"
     NO PIZZA 33 for me!
    ",RESTAURANT#GENERAL,PIZZA 33,"('3', '11')","['NO', 'PIZZA', '33']"
negative,436868,436868:0,"
     Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Anybody', 'likes', 'place', 'must', 'different', 'planet', 'greasy', 'dry', 'tasteless', 'complimentary']"
negative,436868,436868:1,"
     The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.
    ",FOOD#STYLE_OPTIONS,dosas,"('4', '9')","['The', 'dosas', 'skimpy', 'unattractive', 'drip', 'grease', 'personally', 'drink', 'popcorn', 'topping', 'eat', 'another', 'one']"
negative,436868,436868:1,"
     The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.
    ",FOOD#QUALITY,dosas,"('4', '9')","['The', 'dosas', 'skimpy', 'unattractive', 'drip', 'grease', 'personally', 'drink', 'popcorn', 'topping', 'eat', 'another', 'one']"
negative,436868,436868:2,"
     The sandwiches are dry, tasteless and way overpriced.
    ",FOOD#QUALITY,sandwiches,"('4', '14')","['The', 'sandwiches', 'dry', 'tasteless', 'way', 'overpriced']"
negative,436868,436868:2,"
     The sandwiches are dry, tasteless and way overpriced.
    ",FOOD#PRICES,sandwiches,"('4', '14')","['The', 'sandwiches', 'dry', 'tasteless', 'way', 'overpriced']"
negative,436868,436868:3,"
     Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.
    ",RESTAURANT#GENERAL,place,"('12', '17')","['Calling', 'place', 'Hampton', 'Chutney', 'Co', 'warn', 'folks', 'offer', 'style', 'substance', 'unattractive', 'room', 'unhelpful', 'clerks', 'dearth', 'former']"
negative,436868,436868:3,"
     Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.
    ",AMBIENCE#GENERAL,room,"('127', '131')","['Calling', 'place', 'Hampton', 'Chutney', 'Co', 'warn', 'folks', 'offer', 'style', 'substance', 'unattractive', 'room', 'unhelpful', 'clerks', 'dearth', 'former']"
negative,436868,436868:3,"
     Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.
    ",SERVICE#GENERAL,clerks,"('147', '153')","['Calling', 'place', 'Hampton', 'Chutney', 'Co', 'warn', 'folks', 'offer', 'style', 'substance', 'unattractive', 'room', 'unhelpful', 'clerks', 'dearth', 'former']"
positive,444818,444818:0,"
     Seriously, this place kicks ass.
    ",RESTAURANT#GENERAL,place,"('16', '21')","['Seriously', 'place', 'kicks', 'ass']"
positive,444818,444818:1,"
     The atmosphere is unheralded, the service impecible, and the food magnificant.
    ",AMBIENCE#GENERAL,atmosphere,"('4', '14')","['The', 'atmosphere', 'unheralded', 'service', 'impecible', 'food', 'magnificant']"
positive,444818,444818:1,"
     The atmosphere is unheralded, the service impecible, and the food magnificant.
    ",SERVICE#GENERAL,service,"('34', '41')","['The', 'atmosphere', 'unheralded', 'service', 'impecible', 'food', 'magnificant']"
positive,444818,444818:1,"
     The atmosphere is unheralded, the service impecible, and the food magnificant.
    ",FOOD#QUALITY,food,"('61', '65')","['The', 'atmosphere', 'unheralded', 'service', 'impecible', 'food', 'magnificant']"
positive,444818,444818:2,"
     Best Italian food I ever had (and being Italian, that means alot).
    ",FOOD#QUALITY,Italian food,"('5', '17')","['Best', 'Italian', 'food', 'I', 'ever', 'Italian', 'means', 'alot']"
positive,444818,444818:3,"
     It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['It', 'nearly', 'impossible', 'get', 'table', 'ever', 'chance', 'go', 'dinner', 'DO', 'NOT', 'pass']"
positive,445960,445960:0,"
     This is such a lovely, peaceful place to eat outside.
    ",AMBIENCE#GENERAL,place,"('32', '37')","['This', 'lovely', 'peaceful', 'place', 'eat', 'outside']"
positive,445960,445960:1,"
     The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.
    ",LOCATION#GENERAL,restaurant,"('4', '14')","['The', 'restaurant', 'looks', 'beautiful', 'green', 'lawns', 'Hudson', 'River', 'Statue', 'Liberty']"
positive,445960,445960:2,"
     It is set far from the small street it's on, and there is no traffic noise.
    ",LOCATION#GENERAL,NULL,"('0', '0')","['It', 'set', 'far', 'small', 'street', 'traffic', 'noise']"
positive,445960,445960:3,"
     The food is good, especially their more basic dishes, and the drinks are delicious.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'good', 'especially', 'basic', 'dishes', 'drinks', 'delicious']"
positive,445960,445960:3,"
     The food is good, especially their more basic dishes, and the drinks are delicious.
    ",FOOD#QUALITY,basic dishes,"('40', '52')","['The', 'food', 'good', 'especially', 'basic', 'dishes', 'drinks', 'delicious']"
positive,445960,445960:3,"
     The food is good, especially their more basic dishes, and the drinks are delicious.
    ",DRINKS#QUALITY,drinks,"('62', '68')","['The', 'food', 'good', 'especially', 'basic', 'dishes', 'drinks', 'delicious']"
positive,445960,445960:4,"
     This is a great place to take out-of-towners, and perfect for watching the sunset.
    ",LOCATION#GENERAL,place,"('16', '21')","['This', 'great', 'place', 'take', 'perfect', 'watching', 'sunset']"
positive,447697,447697:0,"
     Great sushi experience.
    ",FOOD#QUALITY,sushi,"('6', '11')","['Great', 'sushi', 'experience']"
positive,447697,447697:1,"
     Nice value.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Nice', 'value']"
positive,447697,447697:2,"
     Unique apppetizers.
    ",FOOD#QUALITY,apppetizers,"('7', '18')","['Unique', 'apppetizers']"
positive,447697,447697:3,"
     Try sushimi cucumber roll.
    ",FOOD#QUALITY,sushimi cucumber roll,"('4', '25')","['Try', 'sushimi', 'cucumber', 'roll']"
positive,449802,449802:0,"
     Good spreads, great beverage selections and bagels really tasty.
    ",FOOD#QUALITY,spreads,"('5', '12')","['Good', 'spreads', 'great', 'beverage', 'selections', 'bagels', 'really', 'tasty']"
positive,449802,449802:0,"
     Good spreads, great beverage selections and bagels really tasty.
    ",DRINKS#STYLE_OPTIONS,beverage selections,"('20', '39')","['Good', 'spreads', 'great', 'beverage', 'selections', 'bagels', 'really', 'tasty']"
positive,449802,449802:0,"
     Good spreads, great beverage selections and bagels really tasty.
    ",FOOD#QUALITY,bagels,"('44', '50')","['Good', 'spreads', 'great', 'beverage', 'selections', 'bagels', 'really', 'tasty']"
negative,449802,449802:1,"
     THE BIG COMPLAINT: NO TOASTING AVAILABLE.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['THE', 'BIG', 'COMPLAINT', 'NO', 'TOASTING', 'AVAILABLE']"
negative,449802,449802:3,"
     Murray won't do it.
    ",SERVICE#GENERAL,NULL,"('0', '0')",['Murray']
negative,449802,449802:4,"
     Won't or Can't is not in the service directory.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['service', 'directory']"
negative,449802,449802:5,"
     But who says Murray's is anything about service.
    ",SERVICE#GENERAL,service,"('40', '47')","['But', 'says', 'anything', 'service']"
neutral,449802,449802:6,"
     So close, but not good enough.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['So', 'close', 'good', 'enough']"
negative,454704,454704:0,"
     Don't be fooled by crowds of people.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['fooled', 'crowds', 'people']"
negative,454704,454704:1,"
     The service is awful.
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'awful']"
negative,454704,454704:2,"
     This place is not worth the prices.
    ",RESTAURANT#GENERAL,place,"('5', '10')","['This', 'place', 'worth', 'prices']"
negative,454704,454704:2,"
     This place is not worth the prices.
    ",RESTAURANT#PRICES,place,"('5', '10')","['This', 'place', 'worth', 'prices']"
negative,454704,454704:3,"
     Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Also', 'plan', 'asking', 'favorite', 'roll', 'menu']"
positive,455623,455623:0,"
     Love Pizza 33..
    ",RESTAURANT#GENERAL,Pizza 33,"('5', '13')","['Love', 'Pizza', '33']"
positive,455623,455623:1,"
     I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.
    ",FOOD#QUALITY,Pizza,"('95', '100')","['I', 'friends', 'sudden', 'I', 'hungry', 'I', 'crave', 'one', 'thing', 'Pizza']"
positive,455623,455623:3,"
     It hits the spot every time
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['It', 'hits', 'spot', 'every', 'time']"
positive,461928,461928:0,"
     This tiny Williamsburg spot is always pleasantly surprising.
    ",RESTAURANT#GENERAL,Williamsburg spot,"('10', '27')","['This', 'tiny', 'Williamsburg', 'spot', 'always', 'pleasantly', 'surprising']"
positive,461928,461928:1,"
     The pizza is delicious and the proprietor is one of the nicest in NYC.
    ",FOOD#QUALITY,pizza,"('4', '9')","['The', 'pizza', 'delicious', 'proprietor', 'one', 'nicest', 'NYC']"
positive,461928,461928:1,"
     The pizza is delicious and the proprietor is one of the nicest in NYC.
    ",SERVICE#GENERAL,proprietor,"('31', '41')","['The', 'pizza', 'delicious', 'proprietor', 'one', 'nicest', 'NYC']"
positive,461928,461928:3,"
     I've been many time and have never been disappointed.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['many', 'time', 'never', 'disappointed']"
positive,464215,464215:1,"
     They even scoop it out nice (for those on a diet) not too much not to little.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['They', 'even', 'scoop', 'nice', 'diet', 'much', 'little']"
positive,464215,464215:2,"
     The cream cheeses are out of this world and I love that coffee!!
    ",FOOD#QUALITY,cream cheeses,"('4', '17')","['The', 'cream', 'cheeses', 'world', 'I', 'love', 'coffee']"
positive,464215,464215:2,"
     The cream cheeses are out of this world and I love that coffee!!
    ",DRINKS#QUALITY,coffee,"('56', '62')","['The', 'cream', 'cheeses', 'world', 'I', 'love', 'coffee']"
positive,464215,464215:3,"
     A little crowded but they move that line really fast!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['A', 'little', 'crowded', 'move', 'line', 'really', 'fast']"
negative,464215,464215:3,"
     A little crowded but they move that line really fast!
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['A', 'little', 'crowded', 'move', 'line', 'really', 'fast']"
negative,464215,464215:4,"
     A little pricey but it really hits the spot on a Sunday morning!
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['A', 'little', 'pricey', 'really', 'hits', 'spot', 'Sunday', 'morning']"
positive,464215,464215:4,"
     A little pricey but it really hits the spot on a Sunday morning!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['A', 'little', 'pricey', 'really', 'hits', 'spot', 'Sunday', 'morning']"
neutral,464342,464342:0,"
     Bagels are ok, but be sure not to make any special requests!
    ",FOOD#QUALITY,Bagels,"('0', '6')","['Bagels', 'ok', 'sure', 'make', 'special', 'requests']"
negative,464342,464342:0,"
     Bagels are ok, but be sure not to make any special requests!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Bagels', 'ok', 'sure', 'make', 'special', 'requests']"
negative,464342,464342:1,"
     I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!
    ",SERVICE#GENERAL,manager,"('50', '57')","['I', 'asked', 'open', 'faced', 'cheese', 'sandwich', 'manager', 'basically', 'told', 'take', 'business', 'elsewhere']"
negative,464342,464342:2,"
     Be sure not to get anything other than bagels!..
    ",FOOD#QUALITY,NULL,"('0', '0')","['Be', 'sure', 'get', 'anything', 'bagels']"
positive,464342,464342:2,"
     Be sure not to get anything other than bagels!..
    ",FOOD#QUALITY,bagels,"('39', '45')","['Be', 'sure', 'get', 'anything', 'bagels']"
negative,464342,464342:3,"
     the turkey burgers are scary!
    ",FOOD#QUALITY,turkey burgers,"('4', '18')","['turkey', 'burgers', 'scary']"
negative,470488,470488:0,"
     The worst excuse for Japanese food I've ever encountered.
    ",FOOD#QUALITY,Japanese food,"('21', '34')","['The', 'worst', 'excuse', 'Japanese', 'food', 'ever', 'encountered']"
negative,470488,470488:1,"
     The soup for the udon was soy sauce and water.
    ",FOOD#QUALITY,soup for the udon,"('4', '21')","['The', 'soup', 'udon', 'soy', 'sauce', 'water']"
negative,470488,470488:2,"
     The sushi was awful!
    ",FOOD#QUALITY,sushi,"('4', '9')","['The', 'sushi', 'awful']"
negative,470488,470488:3,"
     The rice was poor quality and was cooked so badly it was hard.
    ",FOOD#QUALITY,rice,"('4', '8')","['The', 'rice', 'poor', 'quality', 'cooked', 'badly', 'hard']"
negative,470488,470488:4,"
     Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.
    ",FOOD#QUALITY,rice,"('17', '21')","['Furthermore', 'rice', 'seasoning', 'sushi', 'bland', 'disgusting']"
negative,470488,470488:4,"
     Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.
    ",FOOD#QUALITY,sushi,"('47', '52')","['Furthermore', 'rice', 'seasoning', 'sushi', 'bland', 'disgusting']"
negative,470488,470488:5,"
     The fish was adequate, but inexpertly sliced.
    ",FOOD#STYLE_OPTIONS,fish,"('4', '8')","['The', 'fish', 'adequate', 'inexpertly', 'sliced']"
negative,470488,470488:6,"
     It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.
    ",FOOD#QUALITY,Japanese cuisine,"('82', '98')","['It', 'obvious', 'one', 'restaurant', 'idea', 'experience', 'Japanese', 'cuisine']"
positive,475298,475298:0,"
     Good, fast service.
    ",SERVICE#GENERAL,service,"('11', '18')","['Good', 'fast', 'service']"
positive,475298,475298:1,"
     I would highly recommend.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'would', 'highly', 'recommend']"
positive,475298,475298:2,"
     Food is great and inexpensive.
    ",FOOD#QUALITY,Food,"('0', '4')","['Food', 'great', 'inexpensive']"
positive,475298,475298:2,"
     Food is great and inexpensive.
    ",FOOD#PRICES,Food,"('0', '4')","['Food', 'great', 'inexpensive']"
positive,475298,475298:3,"
     The location is perfect.
    ",LOCATION#GENERAL,location,"('4', '12')","['The', 'location', 'perfect']"
positive,475298,475298:4,"
     Give it a try and enjoy.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Give', 'try', 'enjoy']"
