polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,NP#3,NP#3:5,"
     This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.
    ",SERVICE#GENERAL,runner,"('41', '47')","['This', 'first', 'place', 'runner', 'remembers', 'order', 'hope', 'likes', 'job', 'I', 'half', 'mind', 'steal', 'restaurant']"
positive,NP#3,NP#3:6,"
     Prices are fair across the board for both food and bev.
    ",FOOD#PRICES,food,"('42', '46')","['Prices', 'fair', 'across', 'board', 'food', 'bev']"
positive,NP#3,NP#3:6,"
     Prices are fair across the board for both food and bev.
    ",DRINKS#PRICES,bev,"('51', '54')","['Prices', 'fair', 'across', 'board', 'food', 'bev']"
positive,NP#3,NP#3:7,"
     I go out to eat and like my courses, servers are patient and never rush courses or force another drink.
    ",SERVICE#GENERAL,servers,"('37', '44')","['I', 'go', 'eat', 'like', 'courses', 'servers', 'patient', 'never', 'rush', 'courses', 'force', 'another', 'drink']"
positive,BHD#7,BHD#7:0,"
     amazing fresh dogs but best of all endless toppings!!!
    ",FOOD#QUALITY,dogs,"('14', '18')","['amazing', 'fresh', 'dogs', 'best', 'endless', 'toppings']"
positive,BHD#7,BHD#7:0,"
     amazing fresh dogs but best of all endless toppings!!!
    ",FOOD#STYLE_OPTIONS,toppings,"('43', '51')","['amazing', 'fresh', 'dogs', 'best', 'endless', 'toppings']"
positive,BHD#7,BHD#7:1,"
     this place had ALL the trimmings and i mean all.
    ",FOOD#STYLE_OPTIONS,trimmings,"('23', '32')","['place', 'ALL', 'trimmings', 'mean']"
positive,BHD#7,BHD#7:2,"
     peppers, onions, relish, chilli, cheeses, you NAME it.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['peppers', 'onions', 'relish', 'chilli', 'cheeses', 'NAME']"
positive,BHD#7,BHD#7:3,"
     amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
    ",RESTAURANT#GENERAL,place,"('85', '90')","['amazing', 'fun', 'hot', 'dog', 'lovers', 'ages', 'PLEASE', 'favor', 'check', 'place']"
positive,BHD#7,BHD#7:3,"
     amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
    ",FOOD#QUALITY,hot dog,"('16', '23')","['amazing', 'fun', 'hot', 'dog', 'lovers', 'ages', 'PLEASE', 'favor', 'check', 'place']"
positive,CLF#5,CLF#5:0,"
     BEST DINING EXPERIENCE IN THE WEST VILLAGE!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['BEST', 'DINING', 'EXPERIENCE', 'IN', 'THE', 'WEST', 'VILLAGE']"
positive,CLF#5,CLF#5:1,"
     Stepping into Casa La Femme last night was a true experience unlike any other in New York!
    ",RESTAURANT#GENERAL,Casa La Femme,"('14', '27')","['Stepping', 'Casa', 'La', 'Femme', 'last', 'night', 'true', 'experience', 'unlike', 'New', 'York']"
positive,CLF#5,CLF#5:2,"
     Highly impressed from the decor to the food to the hospitality to the great night I had!
    ",AMBIENCE#GENERAL,decor,"('26', '31')","['Highly', 'impressed', 'decor', 'food', 'hospitality', 'great', 'night', 'I']"
positive,CLF#5,CLF#5:2,"
     Highly impressed from the decor to the food to the hospitality to the great night I had!
    ",FOOD#QUALITY,food,"('39', '43')","['Highly', 'impressed', 'decor', 'food', 'hospitality', 'great', 'night', 'I']"
positive,CLF#5,CLF#5:2,"
     Highly impressed from the decor to the food to the hospitality to the great night I had!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Highly', 'impressed', 'decor', 'food', 'hospitality', 'great', 'night', 'I']"
positive,CLF#5,CLF#5:2,"
     Highly impressed from the decor to the food to the hospitality to the great night I had!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Highly', 'impressed', 'decor', 'food', 'hospitality', 'great', 'night', 'I']"
positive,CLF#5,CLF#5:3,"
     The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!
    ",DRINKS#QUALITY,cocktail with Citrus Vodka and lemon and lime juice and mint leaves,"('17', '84')","['The', 'great', 'cocktail', 'Citrus', 'Vodka', 'lemon', 'lime', 'juice', 'mint', 'leaves', 'die']"
positive,CLF#5,CLF#5:4,"
     Food took some time to prepare, all worth waiting for.
    ",FOOD#QUALITY,Food,"('0', '4')","['Food', 'took', 'time', 'prepare', 'worth', 'waiting']"
neutral,CLF#5,CLF#5:4,"
     Food took some time to prepare, all worth waiting for.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Food', 'took', 'time', 'prepare', 'worth', 'waiting']"
positive,CLF#5,CLF#5:5,"
     We were drawn into the belly dancing show that captivated the crowd.
    ",AMBIENCE#GENERAL,belly dancing show,"('23', '41')","['We', 'drawn', 'belly', 'dancing', 'show', 'captivated', 'crowd']"
positive,CLF#5,CLF#5:6,"
     I never write on these sites but this restaurant is def worth commending!
    ",RESTAURANT#GENERAL,restaurant,"('38', '48')","['I', 'never', 'write', 'sites', 'restaurant', 'def', 'worth', 'commending']"
positive,CLF#5,CLF#5:7,"
     Great find in the West Village!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Great', 'find', 'West', 'Village']"
negative,NP#4,NP#4:0,"
     Maggot in the food!
    ",FOOD#QUALITY,food,"('14', '18')","['Maggot', 'food']"
positive,NP#4,NP#4:2,"
     The menu looked great, and the waiter was very nice, but when the food came, it was average.
    ",FOOD#STYLE_OPTIONS,menu,"('4', '8')","['The', 'menu', 'looked', 'great', 'waiter', 'nice', 'food', 'came', 'average']"
positive,NP#4,NP#4:2,"
     The menu looked great, and the waiter was very nice, but when the food came, it was average.
    ",SERVICE#GENERAL,waiter,"('31', '37')","['The', 'menu', 'looked', 'great', 'waiter', 'nice', 'food', 'came', 'average']"
neutral,NP#4,NP#4:2,"
     The menu looked great, and the waiter was very nice, but when the food came, it was average.
    ",FOOD#QUALITY,food,"('66', '70')","['The', 'menu', 'looked', 'great', 'waiter', 'nice', 'food', 'came', 'average']"
negative,NP#4,NP#4:3,"
     Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.
    ",FOOD#QUALITY,mushroom sauce,"('71', '85')","['Nevertheless', 'I', 'finished', 'plate', 'I', 'found', 'maggot', 'mushroom', 'sauce', 'bottom']"
positive,NP#4,NP#4:4,"
     I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).
    ",SERVICE#GENERAL,manager,"('19', '26')","['I', 'showed', 'manager', 'smilingly', 'apologized', 'brought', 'us', 'two', 'free', 'desserts', 'ask', 'us', 'wanted', 'brought', 'last', 'two', 'desserts', 'would', 'asked']"
negative,NP#4,NP#4:4,"
     I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).
    ",SERVICE#GENERAL,manager,"('19', '26')","['I', 'showed', 'manager', 'smilingly', 'apologized', 'brought', 'us', 'two', 'free', 'desserts', 'ask', 'us', 'wanted', 'brought', 'last', 'two', 'desserts', 'would', 'asked']"
negative,NP#4,NP#4:5,"
     When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['When', 'bill', 'came', 'nothing', 'comped', 'I', 'told', 'manager', 'politely', 'willing', 'pay', 'wine', 'I', 'think', 'I', 'pay', 'food', 'maggot']"
negative,NP#4,NP#4:7,"
     The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.
    ",SERVICE#GENERAL,manager,"('4', '11')","['The', 'manager', 'finally', 'said', 'would', 'comp', 'two', 'glasses', 'wine', 'cost', 'less', 'food', 'made', 'seem', 'like', 'big', 'concession']"
negative,NP#4,NP#4:8,"
     We paid and left because we didn't feel like arguing any more.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['We', 'paid', 'left', 'feel', 'like', 'arguing']"
negative,NP#4,NP#4:9,"
     I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.
    ",FOOD#QUALITY,food,"('115', '119')","['I', 'worked', 'restaurants', 'cook', 'lot', 'way', 'maggot', 'able', 'get', 'well', 'prepared', 'food']"
positive,NP#4,NP#4:10,"
     For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.
    ",RESTAURANT#MISCELLANEOUS,restaurant,"('6', '16')","['For', 'restaurant', 'good', 'reputation', 'usually', 'packed', 'reason', 'lack', 'intelligent', 'customer', 'service']"
negative,NP#4,NP#4:10,"
     For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.
    ",SERVICE#GENERAL,customer service,"('127', '143')","['For', 'restaurant', 'good', 'reputation', 'usually', 'packed', 'reason', 'lack', 'intelligent', 'customer', 'service']"
negative,P#6,P#6:0,"
     Unhygienic
    ",FOOD#QUALITY,NULL,"('0', '0')",['Unhygienic']
negative,P#6,P#6:1,"
     I do not recommend.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'recommend']"
negative,P#6,P#6:3,"
     I got hair in my food 2 times of then !
    ",FOOD#QUALITY,food,"('17', '21')","['I', 'got', 'hair', 'food', '2', 'times']"
positive,BzG#2,BzG#2:0,"
     Great place, great value.
    ",RESTAURANT#GENERAL,place,"('6', '11')","['Great', 'place', 'great', 'value']"
positive,BzG#2,BzG#2:0,"
     Great place, great value.
    ",RESTAURANT#PRICES,place,"('6', '11')","['Great', 'place', 'great', 'value']"
positive,BzG#2,BzG#2:1,"
     The food is flavorful, plentiful and reasonably priced.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'flavorful', 'plentiful', 'reasonably', 'priced']"
positive,BzG#2,BzG#2:1,"
     The food is flavorful, plentiful and reasonably priced.
    ",FOOD#STYLE_OPTIONS,food,"('4', '8')","['The', 'food', 'flavorful', 'plentiful', 'reasonably', 'priced']"
positive,BzG#2,BzG#2:1,"
     The food is flavorful, plentiful and reasonably priced.
    ",FOOD#PRICES,food,"('4', '8')","['The', 'food', 'flavorful', 'plentiful', 'reasonably', 'priced']"
positive,BzG#2,BzG#2:2,"
     The atmosphere is relaxed and casual.
    ",AMBIENCE#GENERAL,atmosphere,"('4', '14')","['The', 'atmosphere', 'relaxed', 'casual']"
positive,BzG#2,BzG#2:3,"
     It's a great place to order from or sit-in.
    ",RESTAURANT#MISCELLANEOUS,place,"('13', '18')","['great', 'place', 'order']"
positive,TVU#4,TVU#4:0,"
     Awesome
    ",RESTAURANT#GENERAL,NULL,"('0', '0')",['Awesome']
positive,TVU#4,TVU#4:1,"
     Inexpensive, unassuming, great time!
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Inexpensive', 'unassuming', 'great', 'time']"
positive,TVU#4,TVU#4:1,"
     Inexpensive, unassuming, great time!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Inexpensive', 'unassuming', 'great', 'time']"
positive,Z#2,Z#2:0,"
     Sushi experience was unbelievable with my fiance.
    ",FOOD#QUALITY,Sushi,"('0', '5')","['Sushi', 'experience', 'unbelievable', 'fiance']"
positive,Z#2,Z#2:1,"
     Try it!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')",['Try']
positive,Z#2,Z#2:2,"
     Very pleased
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Very', 'pleased']"
positive,Y#9,Y#9:0,"
     Good creative rolls!
    ",FOOD#QUALITY,rolls,"('14', '19')","['Good', 'creative', 'rolls']"
positive,Y#9,Y#9:0,"
     Good creative rolls!
    ",FOOD#STYLE_OPTIONS,rolls,"('14', '19')","['Good', 'creative', 'rolls']"
positive,Y#9,Y#9:1,"
     Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.
    ",RESTAURANT#MISCELLANEOUS,Yamato,"('0', '6')","['Yamato', 'excellent', 'place', 'go', 'youre', 'sashimi', 'friends', 'doesnt', 'like', 'sushi', 'much']"
positive,Y#9,Y#9:2,"
     They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
    ",FOOD#QUALITY,rolls,"('16', '21')","['They', 'great', 'rolls', 'triple', 'color', 'norwegetan', 'rolls', 'awesome', 'filling']"
positive,Y#9,Y#9:2,"
     They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
    ",FOOD#QUALITY,triple color and norwegetan rolls,"('27', '60')","['They', 'great', 'rolls', 'triple', 'color', 'norwegetan', 'rolls', 'awesome', 'filling']"
positive,Y#9,Y#9:2,"
     They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
    ",FOOD#STYLE_OPTIONS,triple color and norwegetan rolls,"('27', '60')","['They', 'great', 'rolls', 'triple', 'color', 'norwegetan', 'rolls', 'awesome', 'filling']"
positive,Y#9,Y#9:3,"
     One special roll and one regular roll is enough to fill you up, but save room for dessert!
    ",FOOD#QUALITY,dessert,"('82', '89')","['One', 'special', 'roll', 'one', 'regular', 'roll', 'enough', 'fill', 'save', 'room', 'dessert']"
positive,Y#9,Y#9:3,"
     One special roll and one regular roll is enough to fill you up, but save room for dessert!
    ",FOOD#STYLE_OPTIONS,special roll,"('4', '16')","['One', 'special', 'roll', 'one', 'regular', 'roll', 'enough', 'fill', 'save', 'room', 'dessert']"
positive,Y#9,Y#9:3,"
     One special roll and one regular roll is enough to fill you up, but save room for dessert!
    ",FOOD#STYLE_OPTIONS,regular roll,"('25', '37')","['One', 'special', 'roll', 'one', 'regular', 'roll', 'enough', 'fill', 'save', 'room', 'dessert']"
positive,Y#9,Y#9:4,"
     They have a delicious banana chocolate dessert, as well as a great green tea tempura.
    ",FOOD#QUALITY,banana chocolate dessert,"('22', '46')","['They', 'delicious', 'banana', 'chocolate', 'dessert', 'well', 'great', 'green', 'tea', 'tempura']"
positive,Y#9,Y#9:4,"
     They have a delicious banana chocolate dessert, as well as a great green tea tempura.
    ",FOOD#QUALITY,green tea tempura,"('67', '84')","['They', 'delicious', 'banana', 'chocolate', 'dessert', 'well', 'great', 'green', 'tea', 'tempura']"
positive,Y#9,Y#9:5,"
     The appetizers are also delicious!
    ",FOOD#QUALITY,appetizers,"('4', '14')","['The', 'appetizers', 'also', 'delicious']"
positive,Z#5,Z#5:0,"
     Amazing food.
    ",FOOD#QUALITY,food,"('8', '12')","['Amazing', 'food']"
negative,Z#5,Z#5:1,"
     Mazing interior.
    ",AMBIENCE#GENERAL,interior,"('7', '15')","['Mazing', 'interior']"
positive,Z#5,Z#5:2,"
     Great food!
    ",FOOD#QUALITY,food,"('6', '10')","['Great', 'food']"
positive,Z#5,Z#5:3,"
     I've had my fair share of modern Japanese and this spot delivers.
    ",FOOD#QUALITY,modern Japanese,"('26', '41')","['fair', 'share', 'modern', 'Japanese', 'spot', 'delivers']"
negative,Z#5,Z#5:4,"
     The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.
    ",AMBIENCE#GENERAL,atmosphere,"('4', '14')","['The', 'atmosphere', 'pretty', 'nice', 'bit', 'lacking', 'tries', 'make', 'crazy', 'scheme', 'mirrors']"
negative,Z#5,Z#5:4,"
     The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.
    ",AMBIENCE#GENERAL,scheme of mirrors,"('97', '114')","['The', 'atmosphere', 'pretty', 'nice', 'bit', 'lacking', 'tries', 'make', 'crazy', 'scheme', 'mirrors']"
negative,Z#5,Z#5:5,"
     If you're into being lost when you're just five feet from your table then hey, that's a good thing.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['If', 'lost', 'five', 'feet', 'table', 'hey', 'good', 'thing']"
positive,Z#5,Z#5:6,"
     Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
    ",FOOD#QUALITY,modern Japanese food,"('63', '83')","['Despite', 'confusing', 'mirrors', 'likely', 'modern', 'Japanese', 'food', 'foreseeable', 'future']"
negative,Z#5,Z#5:6,"
     Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
    ",AMBIENCE#GENERAL,mirrors,"('22', '29')","['Despite', 'confusing', 'mirrors', 'likely', 'modern', 'Japanese', 'food', 'foreseeable', 'future']"
positive,TM#4,TM#4:0,"
     Indo Chinese food, pretty good...
    ",FOOD#QUALITY,Indo Chinese food,"('0', '17')","['Indo', 'Chinese', 'food', 'pretty', 'good']"
neutral,TM#4,TM#4:1,"
     Not a very fancy place but very good Chinese style Indian food.
    ",AMBIENCE#GENERAL,place,"('17', '22')","['Not', 'fancy', 'place', 'good', 'Chinese', 'style', 'Indian', 'food']"
positive,TM#4,TM#4:1,"
     Not a very fancy place but very good Chinese style Indian food.
    ",FOOD#QUALITY,Chinese style Indian food,"('37', '62')","['Not', 'fancy', 'place', 'good', 'Chinese', 'style', 'Indian', 'food']"
positive,TM#4,TM#4:2,"
     The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
    ",FOOD#QUALITY,chicken lollipop,"('4', '20')","['The', 'chicken', 'lollipop', 'favorite', 'dishes', 'I', 'agree', 'previous', 'reviewer', 'quite', 'oily', 'spicy', 'espeically', 'Chilli', 'Chicken']"
negative,TM#4,TM#4:2,"
     The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
    ",FOOD#QUALITY,dishes,"('49', '55')","['The', 'chicken', 'lollipop', 'favorite', 'dishes', 'I', 'agree', 'previous', 'reviewer', 'quite', 'oily', 'spicy', 'espeically', 'Chilli', 'Chicken']"
negative,TM#4,TM#4:2,"
     The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
    ",FOOD#QUALITY,Chilli Chicken,"('145', '159')","['The', 'chicken', 'lollipop', 'favorite', 'dishes', 'I', 'agree', 'previous', 'reviewer', 'quite', 'oily', 'spicy', 'espeically', 'Chilli', 'Chicken']"
negative,TM#4,TM#4:3,"
     My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.
    ",FOOD#QUALITY,food,"('85', '89')","['My', 'mom', 'originally', 'introduced', 'place', 'even', 'Indian', 'feels', 'food', 'somewhat', 'top', 'spicy', 'far', 'oily']"
positive,TM#4,TM#4:4,"
     Still we keep going back :)
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Still', 'keep', 'going', 'back']"
negative,TFS#11,TFS#11:0,"
     I was speechless by the horrible food.
    ",FOOD#QUALITY,food,"('33', '37')","['I', 'speechless', 'horrible', 'food']"
negative,TFS#11,TFS#11:1,"
     I attended a holiday dinner at the restaurant, and the food was majorly disappointing.
    ",FOOD#QUALITY,food,"('55', '59')","['I', 'attended', 'holiday', 'dinner', 'restaurant', 'food', 'majorly', 'disappointing']"
negative,TFS#11,TFS#11:3,"
     Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
    ",SERVICE#GENERAL,chef,"('43', '47')","['Rather', 'preparing', 'vegetarian', 'dish', 'chef', 'presented', 'plate', 'steamed', 'vegetables', 'minus', 'sauce', 'seasoning', 'form', 'aesthetic', 'presentation']"
negative,TFS#11,TFS#11:3,"
     Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
    ",FOOD#QUALITY,vegetarian dish,"('22', '37')","['Rather', 'preparing', 'vegetarian', 'dish', 'chef', 'presented', 'plate', 'steamed', 'vegetables', 'minus', 'sauce', 'seasoning', 'form', 'aesthetic', 'presentation']"
negative,TFS#11,TFS#11:3,"
     Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
    ",FOOD#STYLE_OPTIONS,vegetarian dish,"('22', '37')","['Rather', 'preparing', 'vegetarian', 'dish', 'chef', 'presented', 'plate', 'steamed', 'vegetables', 'minus', 'sauce', 'seasoning', 'form', 'aesthetic', 'presentation']"
negative,TFS#11,TFS#11:4,"
     I was so stunned, and I left the dinner hungry and majorly disappointing.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'stunned', 'I', 'left', 'dinner', 'hungry', 'majorly', 'disappointing']"
negative,TFS#11,TFS#11:5,"
     This place survives on reputation alone.
    ",RESTAURANT#MISCELLANEOUS,place,"('5', '10')","['This', 'place', 'survives', 'reputation', 'alone']"
negative,TFS#11,TFS#11:6,"
     I will NEVER return.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'NEVER', 'return']"
positive,ADLT#10,ADLT#10:0,"
     Best In ALL of NYC
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Best', 'In', 'ALL', 'NYC']"
positive,ADLT#10,ADLT#10:1,"
     This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...
    ",RESTAURANT#GENERAL,restaurant,"('27', '37')","['This', 'MOST', 'wonderful', 'restaurant', 'New', 'York', 'City', 'Brooklyn']"
positive,ADLT#10,ADLT#10:2,"
     for 7 years they have put out the most tasty, most delicious food and kept it that way...
    ",FOOD#QUALITY,food,"('61', '65')","['7', 'years', 'put', 'tasty', 'delicious', 'food', 'kept', 'way']"
positive,ADLT#10,ADLT#10:3,"
     never swaying, never a bad meal, never bad service...
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['never', 'swaying', 'never', 'bad', 'meal', 'never', 'bad', 'service']"
positive,ADLT#10,ADLT#10:3,"
     never swaying, never a bad meal, never bad service...
    ",FOOD#QUALITY,meal,"('27', '31')","['never', 'swaying', 'never', 'bad', 'meal', 'never', 'bad', 'service']"
positive,ADLT#10,ADLT#10:3,"
     never swaying, never a bad meal, never bad service...
    ",SERVICE#GENERAL,service,"('43', '50')","['never', 'swaying', 'never', 'bad', 'meal', 'never', 'bad', 'service']"
positive,ADLT#10,ADLT#10:5,"
     you should travel from the Bronx to try it...
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['travel', 'Bronx', 'try']"
positive,ADLT#10,ADLT#10:6,"
     great food, great wine list, great service in a great neighborhood...
    ",FOOD#QUALITY,food,"('6', '10')","['great', 'food', 'great', 'wine', 'list', 'great', 'service', 'great', 'neighborhood']"
positive,ADLT#10,ADLT#10:6,"
     great food, great wine list, great service in a great neighborhood...
    ",DRINKS#STYLE_OPTIONS,wine list,"('18', '27')","['great', 'food', 'great', 'wine', 'list', 'great', 'service', 'great', 'neighborhood']"
positive,ADLT#10,ADLT#10:6,"
     great food, great wine list, great service in a great neighborhood...
    ",SERVICE#GENERAL,service,"('35', '42')","['great', 'food', 'great', 'wine', 'list', 'great', 'service', 'great', 'neighborhood']"
positive,ADLT#10,ADLT#10:6,"
     great food, great wine list, great service in a great neighborhood...
    ",LOCATION#GENERAL,neighborhood,"('54', '66')","['great', 'food', 'great', 'wine', 'list', 'great', 'service', 'great', 'neighborhood']"
positive,ADLT#10,ADLT#10:7,"
     so delicious!!!!!!
    ",FOOD#QUALITY,NULL,"('0', '0')",['delicious']
positive,PP#3,PP#3:0,"
     Patsy's Pizza = true love
    ",RESTAURANT#GENERAL,Patsy's Pizza,"('0', '13')","['Pizza', 'true', 'love']"
positive,PP#3,PP#3:1,"
     Hands down the best pizza on the planet.
    ",FOOD#QUALITY,pizza,"('20', '25')","['Hands', 'best', 'pizza', 'planet']"
positive,PP#3,PP#3:3,"
     In about 12 minutes, the thing is gone.
    ",FOOD#QUALITY,NULL,"('0', '0')","['In', '12', 'minutes', 'thing', 'gone']"
positive,BHD#6,BHD#6:0,"
     great hot dogs..
    ",FOOD#QUALITY,hot dogs,"('6', '14')","['great', 'hot', 'dogs']"
positive,BHD#6,BHD#6:1,"
     the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
    ",FOOD#QUALITY,hot dogs,"('4', '12')","['hot', 'dogs', 'juicy', 'tender', 'inside', 'plenty', 'crunch', 'snap', 'outside']"
positive,BHD#6,BHD#6:2,"
     great toppings definitely a place you need to check out for late night munchies or a mid day boost!
    ",FOOD#QUALITY,toppings,"('6', '14')","['great', 'toppings', 'definitely', 'place', 'need', 'check', 'late', 'night', 'munchies', 'mid', 'day', 'boost']"
positive,BHD#6,BHD#6:2,"
     great toppings definitely a place you need to check out for late night munchies or a mid day boost!
    ",RESTAURANT#MISCELLANEOUS,place,"('28', '33')","['great', 'toppings', 'definitely', 'place', 'need', 'check', 'late', 'night', 'munchies', 'mid', 'day', 'boost']"
positive,TM#5,TM#5:0,"
     great taste
    ",FOOD#QUALITY,NULL,"('0', '0')","['great', 'taste']"
positive,TM#5,TM#5:1,"
     Great, original taste.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Great', 'original', 'taste']"
negative,TM#5,TM#5:2,"
     For me dishes a little oily, but overall dining experience good.
    ",FOOD#QUALITY,dishes,"('7', '13')","['For', 'dishes', 'little', 'oily', 'overall', 'dining', 'experience', 'good']"
positive,TM#5,TM#5:2,"
     For me dishes a little oily, but overall dining experience good.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['For', 'dishes', 'little', 'oily', 'overall', 'dining', 'experience', 'good']"
positive,TM#5,TM#5:3,"
     Helpful service and average price per dish $10.
    ",SERVICE#GENERAL,service,"('8', '15')","['Helpful', 'service', 'average', 'price', 'per', 'dish', '10']"
positive,TM#5,TM#5:3,"
     Helpful service and average price per dish $10.
    ",FOOD#PRICES,dish,"('38', '42')","['Helpful', 'service', 'average', 'price', 'per', 'dish', '10']"
negative,TM#5,TM#5:4,"
     The only thing that strikes you is the decor?(not very pleasant).
    ",AMBIENCE#GENERAL,decor,"('39', '44')","['The', 'thing', 'strikes', 'decor', 'pleasant']"
positive,TM#6,TM#6:0,"
     great food
    ",FOOD#QUALITY,food,"('6', '10')","['great', 'food']"
positive,TM#6,TM#6:1,"
     This place has great indian chinese food.
    ",FOOD#QUALITY,indian chinese food,"('21', '40')","['This', 'place', 'great', 'indian', 'chinese', 'food']"
positive,TM#6,TM#6:2,"
     The flavors are amazing and the value is phenomenal.
    ",FOOD#QUALITY,NULL,"('0', '0')","['The', 'flavors', 'amazing', 'value', 'phenomenal']"
positive,TM#6,TM#6:2,"
     The flavors are amazing and the value is phenomenal.
    ",FOOD#PRICES,NULL,"('0', '0')","['The', 'flavors', 'amazing', 'value', 'phenomenal']"
negative,TM#6,TM#6:3,"
     Be prepared to wait, because the place is pretty tiny.
    ",RESTAURANT#MISCELLANEOUS,place,"('33', '38')","['Be', 'prepared', 'wait', 'place', 'pretty', 'tiny']"
neutral,TM#6,TM#6:4,"
     Also, they do not take credit card so come with cash!
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['Also', 'take', 'credit', 'card', 'come', 'cash']"
negative,TM#6,TM#6:5,"
     Even though the place is not beautiful, the food speaks for itself.
    ",AMBIENCE#GENERAL,place,"('16', '21')","['Even', 'though', 'place', 'beautiful', 'food', 'speaks']"
positive,TM#6,TM#6:5,"
     Even though the place is not beautiful, the food speaks for itself.
    ",FOOD#QUALITY,food,"('44', '48')","['Even', 'though', 'place', 'beautiful', 'food', 'speaks']"
positive,TM#6,TM#6:6,"
     Best Indian Chinese in the city, by far!
    ",FOOD#QUALITY,Indian Chinese,"('5', '19')","['Best', 'Indian', 'Chinese', 'city', 'far']"
positive,TVU#6,TVU#6:0,"
     AMAZING MY FAVORITE!!!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['AMAZING', 'MY', 'FAVORITE']"
positive,TVU#6,TVU#6:2,"
     I came across Village Underground by accident, now I go there all the time.
    ",RESTAURANT#GENERAL,Village Underground,"('14', '33')","['I', 'came', 'across', 'Village', 'Underground', 'accident', 'I', 'go', 'time']"
positive,TVU#6,TVU#6:3,"
     The martinis are amazing and very fairly priced.
    ",DRINKS#QUALITY,martinis,"('4', '12')","['The', 'martinis', 'amazing', 'fairly', 'priced']"
