polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
negative,BG#5,BG#5:6,"
     I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['I', 'appreciate', 'places', 'people', 'try', 'drive', 'bill', 'without', 'knowledge', 'huge', 'turnoff', 'price']"
positive,BG#5,BG#5:7,"
     But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
    ",FOOD#QUALITY,Indian food,"('134', '145')","['But', 'prepared', 'spend', 'remember', 'ask', 'something', 'offer', 'complimentary', 'place', 'go', 'Indian', 'food']"
negative,BG#5,BG#5:7,"
     But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
    ",RESTAURANT#PRICES,place,"('118', '123')","['But', 'prepared', 'spend', 'remember', 'ask', 'something', 'offer', 'complimentary', 'place', 'go', 'Indian', 'food']"
positive,BG#8,BG#8:0,"
     One of the BEST
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['One', 'BEST']"
positive,BG#8,BG#8:1,"
     Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""
    ",RESTAURANT#GENERAL,Bukhara Grill,"('0', '13')","['Bukhara', 'Grill', 'tagline', 'says', 'INDIAN', 'SPICE', 'RAVE']"
negative,BG#8,BG#8:3,"
     The lunch buffet is expensive but is deff worth it.
    ",FOOD#PRICES,lunch buffet,"('4', '16')","['The', 'lunch', 'buffet', 'expensive', 'deff', 'worth']"
positive,BG#8,BG#8:3,"
     The lunch buffet is expensive but is deff worth it.
    ",FOOD#QUALITY,lunch buffet,"('4', '16')","['The', 'lunch', 'buffet', 'expensive', 'deff', 'worth']"
positive,BG#8,BG#8:5,"
     We have gone for dinner only a few times but the same great quality and service is given.
    ",SERVICE#GENERAL,service,"('72', '79')","['We', 'gone', 'dinner', 'times', 'great', 'quality', 'service', 'given']"
positive,BG#8,BG#8:5,"
     We have gone for dinner only a few times but the same great quality and service is given.
    ",FOOD#QUALITY,dinner,"('17', '23')","['We', 'gone', 'dinner', 'times', 'great', 'quality', 'service', 'given']"
positive,BG#8,BG#8:6,"
     Bukhara is on my top 5 Indian places in NYC
    ",RESTAURANT#GENERAL,Bukhara,"('0', '7')","['Bukhara', 'top', '5', 'Indian', 'places', 'NYC']"
negative,DBG#2,DBG#2:0,"
     Wretched and retching
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Wretched', 'retching']"
negative,DBG#2,DBG#2:3,"
     I have never been so disgusted by both food an service.
    ",FOOD#QUALITY,food,"('39', '43')","['I', 'never', 'disgusted', 'food', 'service']"
negative,DBG#2,DBG#2:3,"
     I have never been so disgusted by both food an service.
    ",SERVICE#GENERAL,service,"('47', '54')","['I', 'never', 'disgusted', 'food', 'service']"
negative,DBG#2,DBG#2:4,"
     For starters they delivered us someone else's order.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['For', 'starters', 'delivered', 'us', 'someone', 'order']"
negative,DBG#2,DBG#2:6,"
     However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
    ",FOOD#QUALITY,kimchee,"('187', '194')","['However', 'I', 'received', 'predictably', 'mediocre', 'order', 'Dokebi', 'thinks', 'passes', 'Korean', 'fair', 'sometimes', 'settle', 'option', 'I', 'got', 'half', 'kimchee', 'I', 'found', 'piece', 'random', 'lettuce', 'accompanied', 'far', 'disgusting', 'slimy', 'clearly', 'bad', 'piece', 'fish', 'skin']"
negative,DBG#2,DBG#2:6,"
     However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
    ",FOOD#QUALITY,Korean fair,"('87', '98')","['However', 'I', 'received', 'predictably', 'mediocre', 'order', 'Dokebi', 'thinks', 'passes', 'Korean', 'fair', 'sometimes', 'settle', 'option', 'I', 'got', 'half', 'kimchee', 'I', 'found', 'piece', 'random', 'lettuce', 'accompanied', 'far', 'disgusting', 'slimy', 'clearly', 'bad', 'piece', 'fish', 'skin']"
negative,DBG#2,DBG#2:8,"
     My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
    ",FOOD#QUALITY,food,"('38', '42')","['My', 'main', 'concern', 'sanity', 'food', 'sent', 'others', 'I', 'would', 'lying', 'I', 'said', 'someone', 'worked', 'restaurants', 'since', 'age', 'fifteen', 'I', 'expecting', 'least', 'minimal', 'effort', 'part', 'restaurant', 'amend', 'situation']"
negative,DBG#2,DBG#2:8,"
     My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['My', 'main', 'concern', 'sanity', 'food', 'sent', 'others', 'I', 'would', 'lying', 'I', 'said', 'someone', 'worked', 'restaurants', 'since', 'age', 'fifteen', 'I', 'expecting', 'least', 'minimal', 'effort', 'part', 'restaurant', 'amend', 'situation']"
negative,DBG#2,DBG#2:9,"
     None was made so i hung up.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['None', 'made', 'hung']"
negative,DBG#2,DBG#2:10,"
     Less than three minutes passed before I found myself doubled over the toilet.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Less', 'three', 'minutes', 'passed', 'I', 'found', 'doubled', 'toilet']"
negative,DBG#2,DBG#2:11,"
     My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
    ",FOOD#QUALITY,meal,"('140', '144')","['My', 'girlfriend', 'slightly', 'aggressive', 'equally', 'disgusted', 'causing', 'throw', 'remainder', 'barely', 'eaten', 'meal', 'called', 'back', 'informed', 'I', 'probably', 'wrong', 'likely', 'oyster', 'also', 'blacklisted', 'restaurant']"
negative,DBG#2,DBG#2:11,"
     My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['My', 'girlfriend', 'slightly', 'aggressive', 'equally', 'disgusted', 'causing', 'throw', 'remainder', 'barely', 'eaten', 'meal', 'called', 'back', 'informed', 'I', 'probably', 'wrong', 'likely', 'oyster', 'also', 'blacklisted', 'restaurant']"
negative,DBG#2,DBG#2:14,"
     It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.
    ",RESTAURANT#GENERAL,restaurant,"('21', '31')","['It', 'restaurant', 'major', 'bragging', 'points', 'hand', 'simply', 'repulsive']"
negative,DBG#2,DBG#2:15,"
     Eat at your own risk.
    ",FOOD#QUALITY,NULL,"('21', '31')","['Eat', 'risk']"
positive,CLF#7,CLF#7:0,"
     Gorgeous place ideal for a romantic dinner
    ",AMBIENCE#GENERAL,place,"('9', '14')","['Gorgeous', 'place', 'ideal', 'romantic', 'dinner']"
positive,CLF#7,CLF#7:0,"
     Gorgeous place ideal for a romantic dinner
    ",RESTAURANT#MISCELLANEOUS,place,"('9', '14')","['Gorgeous', 'place', 'ideal', 'romantic', 'dinner']"
positive,CLF#7,CLF#7:2,"
     I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
    ",FOOD#QUALITY,four course prix fix menu,"('54', '79')","['I', 'book', 'gorgeous', 'white', 'organza', 'tent', 'included', 'four', 'course', 'prix', 'fix', 'menu', 'enjoyed', 'lot']"
positive,CLF#7,CLF#7:2,"
     I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
    ",AMBIENCE#GENERAL,white organza tent,"('18', '36')","['I', 'book', 'gorgeous', 'white', 'organza', 'tent', 'included', 'four', 'course', 'prix', 'fix', 'menu', 'enjoyed', 'lot']"
positive,CLF#7,CLF#7:3,"
     The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'spectacular', 'waiter', 'knew', 'everything', 'menu', 'recommendations', 'amazing']"
positive,CLF#7,CLF#7:3,"
     The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
    ",SERVICE#GENERAL,waiter,"('35', '41')","['The', 'service', 'spectacular', 'waiter', 'knew', 'everything', 'menu', 'recommendations', 'amazing']"
positive,CLF#7,CLF#7:4,"
     I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
    ",RESTAURANT#MISCELLANEOUS,Casa La Femme,"('23', '36')","['I', 'completely', 'recommend', 'Casa', 'La', 'Femme', 'special', 'occasion', 'REALLY', 'impress', 'date']"
negative,DBG#7,DBG#7:0,"
     More Williamsburg Garbage
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['More', 'Williamsburg', 'Garbage']"
negative,DBG#7,DBG#7:3,"
     The dishes came out around 5 minutes apart.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['The', 'dishes', 'came', 'around', '5', 'minutes', 'apart']"
neutral,DBG#7,DBG#7:4,"
     The bibimbap was average, but the stone bowl wasn't even close to sizzling.
    ",FOOD#QUALITY,bibimbap,"('4', '12')","['The', 'bibimbap', 'average', 'stone', 'bowl', 'even', 'close', 'sizzling']"
negative,DBG#7,DBG#7:4,"
     The bibimbap was average, but the stone bowl wasn't even close to sizzling.
    ",FOOD#STYLE_OPTIONS,stone bowl,"('34', '44')","['The', 'bibimbap', 'average', 'stone', 'bowl', 'even', 'close', 'sizzling']"
negative,DBG#7,DBG#7:5,"
     Too bad I had paid an extra $2 for the stone bowl.
    ",FOOD#PRICES,stone bowl,"('39', '49')","['Too', 'bad', 'I', 'paid', 'extra', '2', 'stone', 'bowl']"
negative,DBG#7,DBG#7:6,"
     The nakgi-bokum was horrible.
    ",FOOD#QUALITY,nakgi-bokum,"('4', '15')","['The', 'horrible']"
negative,DBG#7,DBG#7:7,"
     Easily the worst stir-fried squid I've ever tasted.
    ",FOOD#QUALITY,stir-fried squid,"('17', '33')","['Easily', 'worst', 'squid', 'ever', 'tasted']"
negative,DBG#7,DBG#7:8,"
     The sauce tasted more like Chinese fast food than decent Korean.
    ",FOOD#QUALITY,sauce,"('4', '9')","['The', 'sauce', 'tasted', 'like', 'Chinese', 'fast', 'food', 'decent', 'Korean']"
neutral,DBG#7,DBG#7:9,"
     The side dishes were passable, and I did get a refill upon request.
    ",FOOD#QUALITY,side dishes,"('4', '15')","['The', 'side', 'dishes', 'passable', 'I', 'get', 'refill', 'upon', 'request']"
neutral,DBG#7,DBG#7:9,"
     The side dishes were passable, and I did get a refill upon request.
    ",FOOD#STYLE_OPTIONS,side dishes,"('4', '15')","['The', 'side', 'dishes', 'passable', 'I', 'get', 'refill', 'upon', 'request']"
negative,DBG#7,DBG#7:10,"
     The real problem I had with this place was the complete lack of service.
    ",SERVICE#GENERAL,service,"('64', '71')","['The', 'real', 'problem', 'I', 'place', 'complete', 'lack', 'service']"
negative,DBG#7,DBG#7:12,"
     She just nodded and walked off.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['She', 'nodded', 'walked']"
negative,DBG#7,DBG#7:14,"
     As to my comment about the food, no apology or acknowledgment was made.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['As', 'comment', 'food', 'apology', 'acknowledgment', 'made']"
negative,DBG#7,DBG#7:15,"
     My wife had barely touched that mess of a dish.
    ",FOOD#QUALITY,dish,"('42', '46')","['My', 'wife', 'barely', 'touched', 'mess', 'dish']"
negative,DBG#7,DBG#7:16,"
     We were charged full price.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['We', 'charged', 'full', 'price']"
positive,ADLT#9,ADLT#9:0,"
     Lives up to the hype
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Lives', 'hype']"
neutral,ADLT#9,ADLT#9:2,"
     We've tried before but it always packed and doesn't take reservations.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['tried', 'always', 'packed', 'take', 'reservations']"
positive,ADLT#9,ADLT#9:3,"
     It was well worth the wait.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['It', 'well', 'worth', 'wait']"
positive,ADLT#9,ADLT#9:4,"
     The wife had the risotto which was amazing.
    ",FOOD#QUALITY,risotto,"('17', '24')","['The', 'wife', 'risotto', 'amazing']"
negative,ADLT#9,ADLT#9:5,"
     It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['It', 'look', 'appetizing', 'covered', 'squid', 'ink', 'turns', 'lips', 'teeth', 'black', 'taste', 'phenomenal']"
positive,ADLT#9,ADLT#9:5,"
     It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.
    ",FOOD#QUALITY,NULL,"('0', '0')","['It', 'look', 'appetizing', 'covered', 'squid', 'ink', 'turns', 'lips', 'teeth', 'black', 'taste', 'phenomenal']"
positive,ADLT#9,ADLT#9:6,"
     The farro salad and the mashed yukon potatoes were also extremely tasty.
    ",FOOD#QUALITY,farro salad,"('4', '15')","['The', 'farro', 'salad', 'mashed', 'yukon', 'potatoes', 'also', 'extremely', 'tasty']"
positive,ADLT#9,ADLT#9:6,"
     The farro salad and the mashed yukon potatoes were also extremely tasty.
    ",FOOD#QUALITY,mashed yukon potatoes,"('24', '45')","['The', 'farro', 'salad', 'mashed', 'yukon', 'potatoes', 'also', 'extremely', 'tasty']"
positive,EVPK#4,EVPK#4:0,"
     i love margherita pizza – i looove east village pizza
    ",RESTAURANT#GENERAL,east village pizza,"('35', '53')","['love', 'margherita', 'pizza', 'looove', 'east', 'village', 'pizza']"
positive,EVPK#4,EVPK#4:0,"
     i love margherita pizza – i looove east village pizza
    ",FOOD#QUALITY,margherita pizza,"('7', '23')","['love', 'margherita', 'pizza', 'looove', 'east', 'village', 'pizza']"
positive,EVPK#4,EVPK#4:1,"
     Love this place, every time we are in the city this is one of the places we always go.
    ",RESTAURANT#GENERAL,place,"('10', '15')","['Love', 'place', 'every', 'time', 'city', 'one', 'places', 'always', 'go']"
neutral,EVPK#4,EVPK#4:2,"
     A quintessential slice of NYC pizza.
    ",FOOD#QUALITY,slice of NYC pizza,"('17', '35')","['A', 'quintessential', 'slice', 'NYC', 'pizza']"
positive,EVPK#4,EVPK#4:3,"
     The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
    ",FOOD#QUALITY,crust,"('4', '9')","['The', 'crust', 'great', 'bite', 'good', 'chew', 'sauce', 'light', 'nice', 'acidity', 'salt', 'cheese', 'great', 'really', 'heightens', 'flavor', 'components']"
positive,EVPK#4,EVPK#4:3,"
     The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
    ",FOOD#QUALITY,sauce,"('48', '53')","['The', 'crust', 'great', 'bite', 'good', 'chew', 'sauce', 'light', 'nice', 'acidity', 'salt', 'cheese', 'great', 'really', 'heightens', 'flavor', 'components']"
positive,EVPK#4,EVPK#4:3,"
     The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
    ",FOOD#QUALITY,cheese,"('108', '114')","['The', 'crust', 'great', 'bite', 'good', 'chew', 'sauce', 'light', 'nice', 'acidity', 'salt', 'cheese', 'great', 'really', 'heightens', 'flavor', 'components']"
positive,EVPK#4,EVPK#4:4,"
     Personally I like the margherita pizza better, but they are all good.
    ",FOOD#QUALITY,margherita pizza,"('22', '38')","['Personally', 'I', 'like', 'margherita', 'pizza', 'better', 'good']"
positive,EVPK#4,EVPK#4:4,"
     Personally I like the margherita pizza better, but they are all good.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Personally', 'I', 'like', 'margherita', 'pizza', 'better', 'good']"
positive,Z#6,Z#6:0,"
     Possibly the Most Romantic Restaurant in the City
    ",AMBIENCE#GENERAL,Restaurant,"('27', '37')","['Possibly', 'Most', 'Romantic', 'Restaurant', 'City']"
positive,Z#6,Z#6:1,"
     This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
    ",RESTAURANT#GENERAL,modern Japanese brasserie,"('32', '57')","['This', 'undoubtedly', 'favorite', 'modern', 'Japanese', 'brasserie', 'serve', 'sushi', 'opinion', 'one', 'romantic', 'restaurants', 'city']"
positive,Z#6,Z#6:1,"
     This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
    ",AMBIENCE#GENERAL,modern Japanese brasserie,"('32', '57')","['This', 'undoubtedly', 'favorite', 'modern', 'Japanese', 'brasserie', 'serve', 'sushi', 'opinion', 'one', 'romantic', 'restaurants', 'city']"
neutral,Z#6,Z#6:2,"
     Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
    ",LOCATION#GENERAL,spot,"('60', '64')","['Not', 'adventure', 'getting', 'somewhat', 'hidden', 'spot', 'enter', 'unmarked', 'wooden', 'doors', 'zen', 'intimate', 'décor', 'make', 'feel', 'like', 'longer', 'city']"
positive,Z#6,Z#6:2,"
     Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
    ",AMBIENCE#GENERAL,unmarked wooden doors,"('85', '106')","['Not', 'adventure', 'getting', 'somewhat', 'hidden', 'spot', 'enter', 'unmarked', 'wooden', 'doors', 'zen', 'intimate', 'décor', 'make', 'feel', 'like', 'longer', 'city']"
positive,Z#6,Z#6:2,"
     Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
    ",AMBIENCE#GENERAL,décor,"('129', '134')","['Not', 'adventure', 'getting', 'somewhat', 'hidden', 'spot', 'enter', 'unmarked', 'wooden', 'doors', 'zen', 'intimate', 'décor', 'make', 'feel', 'like', 'longer', 'city']"
positive,Z#6,Z#6:3,"
     If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
    ",AMBIENCE#GENERAL,private booths,"('117', '131')","['If', 'planning', 'come', 'make', 'sure', 'date', 'someone', 'really', 'like', 'since', 'ushered', 'private', 'booths', 'people', 'food', 'watching', 'choose', 'ones', 'ground', 'level', 'glass', 'ceilings', 'may', 'see', 'stars', 'sky']"
positive,Z#6,Z#6:3,"
     If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
    ",AMBIENCE#GENERAL,glass ceilings,"('226', '240')","['If', 'planning', 'come', 'make', 'sure', 'date', 'someone', 'really', 'like', 'since', 'ushered', 'private', 'booths', 'people', 'food', 'watching', 'choose', 'ones', 'ground', 'level', 'glass', 'ceilings', 'may', 'see', 'stars', 'sky']"
positive,Z#6,Z#6:4,"
     It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['It', 'date', 'occasional', 'cute', 'excuse', 'waiter', 'opens', 'little', 'curtain', 'booth']"
positive,Z#6,Z#6:4,"
     It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
    ",SERVICE#GENERAL,waiter,"('74', '80')","['It', 'date', 'occasional', 'cute', 'excuse', 'waiter', 'opens', 'little', 'curtain', 'booth']"
positive,Z#6,Z#6:5,"
     My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
    ",FOOD#PRICES,BBE $29 fixe prix menu,"('17', '39')","['My', 'party', 'BBE', '29', 'fixe', 'prix', 'menu', 'wonderful', 'deal', 'since', 'also', 'came', 'flight', 'sake']"
positive,Z#6,Z#6:5,"
     My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
    ",FOOD#STYLE_OPTIONS,BBE $29 fixe prix menu,"('17', '39')","['My', 'party', 'BBE', '29', 'fixe', 'prix', 'menu', 'wonderful', 'deal', 'since', 'also', 'came', 'flight', 'sake']"
positive,Z#6,Z#6:7,"
     We started off with a delightful sashimi amuse bouche.
    ",FOOD#QUALITY,sashimi amuse bouche,"('33', '53')","['We', 'started', 'delightful', 'sashimi', 'amuse', 'bouche']"
positive,Z#6,Z#6:9,"
     I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
    ",FOOD#QUALITY,Grilled Black Cod,"('13', '30')","['I', 'picked', 'Grilled', 'Black', 'Cod', 'entree', 'I', 'absolutely', 'devoured', 'someone', 'commented', 'Grilled', 'Salmon', 'dish', 'better']"
positive,Z#6,Z#6:9,"
     I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
    ",FOOD#QUALITY,Grilled Salmon dish,"('106', '125')","['I', 'picked', 'Grilled', 'Black', 'Cod', 'entree', 'I', 'absolutely', 'devoured', 'someone', 'commented', 'Grilled', 'Salmon', 'dish', 'better']"
positive,Z#6,Z#6:11,"
     The sake’s complimented the courses very well and is successfully easing me into the sake world.
    ",DRINKS#QUALITY,sake’s,"('4', '10')","['The', 'sake', 'complimented', 'courses', 'well', 'successfully', 'easing', 'sake', 'world']"
neutral,Z#6,Z#6:12,"
     For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.
    ",FOOD#QUALITY,frozen black sesame mousse,"('27', '53')","['For', 'desserts', 'tried', 'frozen', 'black', 'sesame', 'mousse', 'interesting', 'extraordinary', 'matcha', 'powdered', 'green', 'tea', 'blueberry', 'cheesecake', 'phenomenal']"
positive,Z#6,Z#6:12,"
     For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.
    ",FOOD#QUALITY,matcha (powdered green tea) and blueberry cheesecake,"('94', '146')","['For', 'desserts', 'tried', 'frozen', 'black', 'sesame', 'mousse', 'interesting', 'extraordinary', 'matcha', 'powdered', 'green', 'tea', 'blueberry', 'cheesecake', 'phenomenal']"
positive,Z#6,Z#6:13,"
     Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
    ",RESTAURANT#GENERAL,brasserie,"('191', '200')","['Maybe', 'great', 'company', 'I', 'friends', 'visiting', 'Philly', 'yes', 'date', 'time', 'super', 'reasonable', 'price', 'point', 'I', 'say', 'enough', 'good', 'things', 'brasserie']"
positive,Z#6,Z#6:13,"
     Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
    ",RESTAURANT#PRICES,brasserie,"('191', '200')","['Maybe', 'great', 'company', 'I', 'friends', 'visiting', 'Philly', 'yes', 'date', 'time', 'super', 'reasonable', 'price', 'point', 'I', 'say', 'enough', 'good', 'things', 'brasserie']"
positive,Z#6,Z#6:14,"
     I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.
    ",RESTAURANT#GENERAL,Zenkichi,"('95', '103')","['I', 'usually', 'visit', 'establishment', 'twice', 'I', 'come', 'Zenkichi', 'anytime', 'quiet', 'unhurried', 'memorable', 'dinner']"
positive,Z#6,Z#6:14,"
     I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.
    ",AMBIENCE#GENERAL,Zenkichi,"('95', '103')","['I', 'usually', 'visit', 'establishment', 'twice', 'I', 'come', 'Zenkichi', 'anytime', 'quiet', 'unhurried', 'memorable', 'dinner']"
negative,CLF#6,CLF#6:0,"
     Terrible would be a compliment!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Terrible', 'would', 'compliment']"
negative,CLF#6,CLF#6:1,"
     The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'leaves', 'much', 'desired', 'feeling', 'like', 'rushed', 'place', 'order', 'ignored', 'rest', 'night']"
negative,CLF#6,CLF#6:3,"
     We paid a fixed pricce but got nothing!!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['We', 'paid', 'fixed', 'pricce', 'got', 'nothing']"
negative,CLF#6,CLF#6:4,"
     We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['We', 'never', 'ate', 'close', '2', 'monring', 'served', 'upset', 'ad', 'tired', 'start', 'eating']"
negative,CLF#6,CLF#6:5,"
     They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
    ",SERVICE#GENERAL,service,"('63', '70')","['They', 'extremely', 'rude', 'even', 'apologizing', 'horrible', 'service', 'got', 'handing', 'us', 'bill', 'well', '500', 'drinks', 'adn', 'pita', 'bread']"
negative,CLF#6,CLF#6:5,"
     They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
    ",DRINKS#PRICES,drinks,"('124', '130')","['They', 'extremely', 'rude', 'even', 'apologizing', 'horrible', 'service', 'got', 'handing', 'us', 'bill', 'well', '500', 'drinks', 'adn', 'pita', 'bread']"
negative,CLF#6,CLF#6:5,"
     They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
    ",FOOD#PRICES,pita bread,"('141', '151')","['They', 'extremely', 'rude', 'even', 'apologizing', 'horrible', 'service', 'got', 'handing', 'us', 'bill', 'well', '500', 'drinks', 'adn', 'pita', 'bread']"
negative,CLF#6,CLF#6:5,"
     They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['They', 'extremely', 'rude', 'even', 'apologizing', 'horrible', 'service', 'got', 'handing', 'us', 'bill', 'well', '500', 'drinks', 'adn', 'pita', 'bread']"
negative,CLF#6,CLF#6:6,"
     Stay away
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Stay', 'away']"
positive,DBG#6,DBG#6:0,"
     Great Shabu Shabu
    ",FOOD#QUALITY,Shabu Shabu,"('6', '17')","['Great', 'Shabu', 'Shabu']"
positive,DBG#6,DBG#6:2,"
     I love it.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'love']"
neutral,DBG#6,DBG#6:4,"
     I tried a couple other dishes but wasn't too impressed.
    ",FOOD#QUALITY,dishes,"('23', '29')","['I', 'tried', 'couple', 'dishes', 'impressed']"
positive,DBG#6,DBG#6:5,"
     But for the Shabu Shabu, you won't find much better in NY.
    ",FOOD#QUALITY,Shabu Shabu,"('12', '23')","['But', 'Shabu', 'Shabu', 'find', 'much', 'better', 'NY']"
positive,DBG#6,DBG#6:7,"
     The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
    ",FOOD#QUALITY,meat,"('4', '8')","['The', 'meat', 'fresh', 'sauces', 'great', 'get', 'kimchi', 'salad', 'free', 'meal', 'service', 'good']"
positive,DBG#6,DBG#6:7,"
     The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
    ",FOOD#QUALITY,sauces,"('23', '29')","['The', 'meat', 'fresh', 'sauces', 'great', 'get', 'kimchi', 'salad', 'free', 'meal', 'service', 'good']"
