polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,709294,709294:1,"
     We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.
    ",AMBIENCE#GENERAL,outdoor seating,"('72', '87')","['We', 'recently', 'decided', 'try', 'location', 'delight', 'outdoor', 'seating', 'perfect', 'since', 'I', 'yorkie']"
positive,709294,709294:2,"
     Indoor was very cozy and cute.
    ",AMBIENCE#GENERAL,Indoor,"('0', '6')","['Indoor', 'cozy', 'cute']"
positive,709294,709294:3,"
     The portion sizes here are huge, and the sushi is good.
    ",FOOD#STYLE_OPTIONS,portion,"('4', '11')","['The', 'portion', 'sizes', 'huge', 'sushi', 'good']"
positive,709294,709294:3,"
     The portion sizes here are huge, and the sushi is good.
    ",FOOD#QUALITY,sushi,"('41', '46')","['The', 'portion', 'sizes', 'huge', 'sushi', 'good']"
positive,709294,709294:5,"
     Staff is very accomodating.
    ",SERVICE#GENERAL,Staff,"('0', '5')","['Staff', 'accomodating']"
positive,713152,713152:0,"
     Excellent dumplings served amid clean, chic decor.
    ",FOOD#QUALITY,dumplings,"('10', '19')","['Excellent', 'dumplings', 'served', 'amid', 'clean', 'chic', 'decor']"
positive,713152,713152:0,"
     Excellent dumplings served amid clean, chic decor.
    ",AMBIENCE#GENERAL,decor,"('44', '49')","['Excellent', 'dumplings', 'served', 'amid', 'clean', 'chic', 'decor']"
positive,713152,713152:1,"
     I got the $10 10-piece dim sum combo, every bite of which was great.
    ",FOOD#QUALITY,$10 10-piece dim sum combo,"('10', '36')","['I', 'got', '10', '10', 'piece', 'dim', 'sum', 'combo', 'every', 'bite', 'great']"
negative,713152,713152:2,"
     But $1 for each small piece???
    ",FOOD#PRICES,NULL,"('0', '0')","['But', '1', 'small', 'piece']"
negative,713152,713152:3,"
     Not worth it.
    ",FOOD#PRICES,NULL,"('0', '0')","['Not', 'worth']"
negative,713152,713152:4,"
     I won't go back unless someone else is footing the bill.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'go', 'back', 'unless', 'someone', 'else', 'footing', 'bill']"
negative,713152,713152:4,"
     I won't go back unless someone else is footing the bill.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['I', 'go', 'back', 'unless', 'someone', 'else', 'footing', 'bill']"
positive,717570,717570:1,"
     The decor is very simple but comfortable.
    ",AMBIENCE#GENERAL,decor,"('4', '9')","['The', 'decor', 'simple', 'comfortable']"
positive,717570,717570:2,"
     The food was delicious but do not come here on a empty stomach.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'delicious', 'come', 'empty', 'stomach']"
negative,717570,717570:2,"
     The food was delicious but do not come here on a empty stomach.
    ",FOOD#STYLE_OPTIONS,food,"('4', '8')","['The', 'food', 'delicious', 'come', 'empty', 'stomach']"
negative,717570,717570:3,"
     The portions are small but being that the food was so good makes up for that.
    ",FOOD#STYLE_OPTIONS,portions,"('4', '12')","['The', 'portions', 'small', 'food', 'good', 'makes']"
positive,717570,717570:3,"
     The portions are small but being that the food was so good makes up for that.
    ",FOOD#QUALITY,food,"('42', '46')","['The', 'portions', 'small', 'food', 'good', 'makes']"
positive,717570,717570:4,"
     You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
    ",FOOD#QUALITY,crabmeat lasagna,"('18', '34')","['You', 'must', 'crabmeat', 'lasagna', 'world', 'chocolate', 'bread', 'pudding', 'dessert']"
positive,717570,717570:4,"
     You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
    ",FOOD#QUALITY,chocolate bread pudding,"('70', '93')","['You', 'must', 'crabmeat', 'lasagna', 'world', 'chocolate', 'bread', 'pudding', 'dessert']"
positive,717570,717570:5,"
     The staff there is very attentive and down to earth.
    ",SERVICE#GENERAL,staff,"('4', '9')","['The', 'staff', 'attentive', 'earth']"
positive,717570,717570:6,"
     I loved it and would go again.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'loved', 'would', 'go']"
positive,720418,720418:0,"
     Great Indian food and the service is incredible.
    ",FOOD#QUALITY,Indian food,"('6', '17')","['Great', 'Indian', 'food', 'service', 'incredible']"
positive,720418,720418:0,"
     Great Indian food and the service is incredible.
    ",SERVICE#GENERAL,service,"('26', '33')","['Great', 'Indian', 'food', 'service', 'incredible']"
positive,720418,720418:1,"
     The owner truly caters to all your needs.
    ",SERVICE#GENERAL,owner,"('4', '9')","['The', 'owner', 'truly', 'caters', 'needs']"
positive,720418,720418:2,"
     When family came in he gave them apps to test their palets, and then ordered for them.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['When', 'family', 'came', 'gave', 'apps', 'test', 'palets', 'ordered']"
positive,720418,720418:3,"
     Everyone was more then happy with his choices.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Everyone', 'happy', 'choices']"
positive,720418,720418:4,"
     Great food and the prices are very reasonable.
    ",FOOD#QUALITY,food,"('6', '10')","['Great', 'food', 'prices', 'reasonable']"
positive,720418,720418:4,"
     Great food and the prices are very reasonable.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Great', 'food', 'prices', 'reasonable']"
positive,720620,720620:1,"
     The food here does a great service to the name (Cantonese that is...).
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'great', 'service', 'name', 'Cantonese']"
positive,720620,720620:2,"
     I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.
    ",FOOD#QUALITY,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,"('24', '104')","['I', 'fell', 'love', 'egg', 'noodles', 'beef', 'broth', 'shrimp', 'dumplings', 'slices', 'BBQ', 'roast', 'pork']"
positive,720620,720620:3,"
     This dish is my favorite and I always get it when I go there and never get tired of it.
    ",FOOD#QUALITY,dish,"('5', '9')","['This', 'dish', 'favorite', 'I', 'always', 'get', 'I', 'go', 'never', 'get', 'tired']"
positive,720620,720620:4,"
     Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.
    ",FOOD#QUALITY,congee,"('8', '14')","['Try', 'congee', 'donut', 'like', 'deep', 'fried', 'dough', 'call', 'Ow', 'Ley', 'Soh', 'delicious', 'sweet', 'tasting', 'bread']"
positive,720620,720620:4,"
     Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.
    ",FOOD#QUALITY,Ow Ley Soh,"('61', '71')","['Try', 'congee', 'donut', 'like', 'deep', 'fried', 'dough', 'call', 'Ow', 'Ley', 'Soh', 'delicious', 'sweet', 'tasting', 'bread']"
positive,720620,720620:5,"
     Simply some good tasting Chinese food at incredible prices...
    ",FOOD#QUALITY,Chinese food,"('25', '37')","['Simply', 'good', 'tasting', 'Chinese', 'food', 'incredible', 'prices']"
positive,720620,720620:5,"
     Simply some good tasting Chinese food at incredible prices...
    ",FOOD#PRICES,Chinese food,"('25', '37')","['Simply', 'good', 'tasting', 'Chinese', 'food', 'incredible', 'prices']"
negative,720620,720620:6,"
     Service is not what you are coming here for...
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'coming']"
positive,720620,720620:8,"
     Big Wong is a great place to eat and fill your stomach.
    ",RESTAURANT#GENERAL,Big Wong,"('0', '8')","['Big', 'Wong', 'great', 'place', 'eat', 'fill', 'stomach']"
positive,735448,735448:1,"
     whoever the jazz duo was, they were on POINT.
    ",AMBIENCE#GENERAL,jazz duo,"('12', '20')","['whoever', 'jazz', 'duo', 'POINT']"
positive,735448,735448:2,"
     good music, great food, speedy service affordable prices.
    ",AMBIENCE#GENERAL,music,"('5', '10')","['good', 'music', 'great', 'food', 'speedy', 'service', 'affordable', 'prices']"
positive,735448,735448:2,"
     good music, great food, speedy service affordable prices.
    ",FOOD#QUALITY,food,"('18', '22')","['good', 'music', 'great', 'food', 'speedy', 'service', 'affordable', 'prices']"
positive,735448,735448:2,"
     good music, great food, speedy service affordable prices.
    ",SERVICE#GENERAL,service,"('31', '38')","['good', 'music', 'great', 'food', 'speedy', 'service', 'affordable', 'prices']"
positive,735448,735448:2,"
     good music, great food, speedy service affordable prices.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['good', 'music', 'great', 'food', 'speedy', 'service', 'affordable', 'prices']"
positive,735448,735448:3,"
     even the wine by the glass was good.
    ",DRINKS#QUALITY,wine by the glass,"('9', '26')","['even', 'wine', 'glass', 'good']"
neutral,735448,735448:4,"
     its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
    ",LOCATION#GENERAL,NULL,"('0', '0')","['little', 'way', 'live', 'neighborhood', 'definitely', 'worth', 'trip', 'wherever']"
positive,735448,735448:4,"
     its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['little', 'way', 'live', 'neighborhood', 'definitely', 'worth', 'trip', 'wherever']"
positive,737999,737999:0,"
     Consistently good Japanese Tapas.
    ",FOOD#QUALITY,Japanese Tapas,"('18', '32')","['Consistently', 'good', 'Japanese', 'Tapas']"
positive,737999,737999:2,"
     Always good drinks and service is pretty good;
    ",DRINKS#QUALITY,drinks,"('12', '18')","['Always', 'good', 'drinks', 'service', 'pretty', 'good']"
positive,737999,737999:2,"
     Always good drinks and service is pretty good;
    ",SERVICE#GENERAL,service,"('23', '30')","['Always', 'good', 'drinks', 'service', 'pretty', 'good']"
positive,737999,737999:3,"
     Atmosphere is nice and relaxed too...
    ",AMBIENCE#GENERAL,Atmosphere,"('0', '10')","['Atmosphere', 'nice', 'relaxed']"
positive,737999,737999:4,"
     A great place to meet up for some food and drinks...
    ",RESTAURANT#MISCELLANEOUS,place,"('8', '13')","['A', 'great', 'place', 'meet', 'food', 'drinks']"
positive,737999,737999:5,"
     Yakitori (bbq meats) is tasty too.
    ",FOOD#QUALITY,Yakitori (bbq meats),"('0', '20')","['Yakitori', 'bbq', 'meats', 'tasty']"
negative,740923,740923:1,"
     If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.
    ",FOOD#QUALITY,fish,"('41', '45')","['If', 'mind', 'low', 'quality', 'fish', 'unfriendly', 'staff', 'sushi', 'chef', 'looks', 'like', 'miserable', 'place']"
negative,740923,740923:1,"
     If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.
    ",SERVICE#GENERAL,staff,"('58', '63')","['If', 'mind', 'low', 'quality', 'fish', 'unfriendly', 'staff', 'sushi', 'chef', 'looks', 'like', 'miserable', 'place']"
negative,740923,740923:1,"
     If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.
    ",RESTAURANT#MISCELLANEOUS,sushi chef,"('70', '80')","['If', 'mind', 'low', 'quality', 'fish', 'unfriendly', 'staff', 'sushi', 'chef', 'looks', 'like', 'miserable', 'place']"
negative,740923,740923:2,"
     Price and quality of fish alone will keep us from making a return visit.
    ",FOOD#PRICES,fish,"('21', '25')","['Price', 'quality', 'fish', 'alone', 'keep', 'us', 'making', 'return', 'visit']"
negative,740923,740923:2,"
     Price and quality of fish alone will keep us from making a return visit.
    ",FOOD#QUALITY,fish,"('21', '25')","['Price', 'quality', 'fish', 'alone', 'keep', 'us', 'making', 'return', 'visit']"
negative,740923,740923:2,"
     Price and quality of fish alone will keep us from making a return visit.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Price', 'quality', 'fish', 'alone', 'keep', 'us', 'making', 'return', 'visit']"
negative,740923,740923:3,"
     Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
    ",FOOD#QUALITY,chef,"('98', '102')","['going', 'share', 'I', 'feel', 'obligated', 'sitting', 'sushi', 'bar', 'dining', 'watched', 'chef', 'accidentally', 'drop', 'piece', 'Unagi', 'floor', 'upon', 'retrieving', 'floor', 'proceed', 'use', 'piece', 'delivery', 'order', 'preparing']"
negative,740923,740923:4,"
     No thanks!!!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['No', 'thanks']"
positive,744478,744478:0,"
     This place, which is only a few months old, is perhaps Queens' biggest secret!
    ",RESTAURANT#GENERAL,place,"('5', '10')","['This', 'place', 'months', 'old', 'perhaps', 'Queens', 'biggest', 'secret']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",AMBIENCE#GENERAL,decor,"('9', '14')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",FOOD#QUALITY,food,"('93', '97')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",FOOD#PRICES,food,"('93', '97')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",SERVICE#GENERAL,staff,"('134', '139')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",AMBIENCE#GENERAL,Rice Avenue,"('212', '223')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",LOCATION#GENERAL,Rice Avenue,"('212', '223')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
positive,744478,744478:1,"
     Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
    ",RESTAURANT#PRICES,Rice Avenue,"('212', '223')","['Fabulous', 'decor', 'makes', 'feel', 'like', 'trendy', 'Manhattan', 'restaurant', 'good', 'food', 'generally', 'friendly', 'staff', 'Manhattanite', 'spend', 'time', 'Manhattan', 'Rice', 'Avenue', 'make', 'feel', 'home', 'Soho', 'Village', 'Upper', 'West', 'Side', 'minus', 'expensive', 'prices', 'pretentious', 'clientele', 'Roosevelt', 'Avenue']"
negative,746254,746254:0,"
     We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
    ",SERVICE#GENERAL,waiter,"('31', '37')","['We', 'seated', 'outside', 'waiter', 'spilled', 'red', 'wine', 'hot', 'tea', 'date']"
negative,746254,746254:1,"
     We were then shooed inside.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['We', 'shooed', 'inside']"
negative,746254,746254:2,"
     One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.
    ",SERVICE#GENERAL,waiter,"('87', '93')","['One', 'would', 'think', 'get', 'apology', 'complimentary', 'drinks', 'instead', 'got', 'snobby', 'waiter', 'even', 'take', 'order', '15', 'minutes', 'gave', 'us', 'lip', 'asked']"
negative,746254,746254:3,"
     We left, never to return.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['We', 'left', 'never', 'return']"
negative,746254,746254:4,"
     With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
    ",FOOD#PRICES,food,"('66', '70')","['With', 'many', 'good', 'restaurants', 'UWS', 'I', 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'recognize', 'work', 'glorified', 'diner', 'clumsy', 'service', 'management', 'care']"
negative,746254,746254:4,"
     With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
    ",SERVICE#GENERAL,wait-staff,"('90', '100')","['With', 'many', 'good', 'restaurants', 'UWS', 'I', 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'recognize', 'work', 'glorified', 'diner', 'clumsy', 'service', 'management', 'care']"
negative,746254,746254:4,"
     With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
    ",SERVICE#GENERAL,service,"('160', '167')","['With', 'many', 'good', 'restaurants', 'UWS', 'I', 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'recognize', 'work', 'glorified', 'diner', 'clumsy', 'service', 'management', 'care']"
negative,746254,746254:4,"
     With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
    ",SERVICE#GENERAL,management,"('173', '183')","['With', 'many', 'good', 'restaurants', 'UWS', 'I', 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'recognize', 'work', 'glorified', 'diner', 'clumsy', 'service', 'management', 'care']"
negative,751493,751493:0,"
     I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
    ",SERVICE#GENERAL,service,"('91', '98')","['I', 'relatively', 'new', 'area', 'tried', 'Pick', 'bgel', '2nd', 'disappointed', 'service', 'I', 'thought', 'food', 'overated', 'pricey', 'side']"
negative,751493,751493:0,"
     I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
    ",FOOD#PRICES,food,"('117', '121')","['I', 'relatively', 'new', 'area', 'tried', 'Pick', 'bgel', '2nd', 'disappointed', 'service', 'I', 'thought', 'food', 'overated', 'pricey', 'side']"
negative,751493,751493:0,"
     I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
    ",FOOD#QUALITY,food,"('117', '121')","['I', 'relatively', 'new', 'area', 'tried', 'Pick', 'bgel', '2nd', 'disappointed', 'service', 'I', 'thought', 'food', 'overated', 'pricey', 'side']"
neutral,754495,754495:2,"
     The food is okay and the prices here are mediocre.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'okay', 'prices', 'mediocre']"
neutral,754495,754495:2,"
     The food is okay and the prices here are mediocre.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['The', 'food', 'okay', 'prices', 'mediocre']"
positive,757762,757762:0,"
     Baluchi's has solid food and a nice decor at reasonable prices.
    ",FOOD#QUALITY,food,"('20', '24')","['solid', 'food', 'nice', 'decor', 'reasonable', 'prices']"
positive,757762,757762:0,"
     Baluchi's has solid food and a nice decor at reasonable prices.
    ",AMBIENCE#GENERAL,decor,"('36', '41')","['solid', 'food', 'nice', 'decor', 'reasonable', 'prices']"
positive,757762,757762:0,"
     Baluchi's has solid food and a nice decor at reasonable prices.
    ",RESTAURANT#PRICES,Baluchi's,"('0', '9')","['solid', 'food', 'nice', 'decor', 'reasonable', 'prices']"
negative,757762,757762:1,"
     The only problem is that the manager is a complete incompetent.
    ",SERVICE#GENERAL,manager,"('29', '36')","['The', 'problem', 'manager', 'complete', 'incompetent']"
negative,757762,757762:2,"
     He offers subpar service and has no personality.
    ",SERVICE#GENERAL,service,"('17', '24')","['He', 'offers', 'subpar', 'service', 'personality']"
negative,757762,757762:3,"
     In fact, it appears he is going to go postal at any moment.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['In', 'fact', 'appears', 'going', 'go', 'postal', 'moment']"
negative,757762,757762:5,"
     There is no excuse for such lousy service!
    ",SERVICE#GENERAL,service,"('34', '41')","['There', 'excuse', 'lousy', 'service']"
neutral,758263,758263:0,"
     I have never before eaten 40 pieces of relatively good nigiri.
    ",FOOD#QUALITY,nigiri,"('55', '61')","['I', 'never', 'eaten', '40', 'pieces', 'relatively', 'good', 'nigiri']"
positive,758263,758263:2,"
     You can do it here.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')",['You']
positive,758263,758263:3,"
     $20 for all you can eat sushi cannot be beaten.
    ",FOOD#PRICES,all you can eat sushi,"('8', '29')","['20', 'eat', 'sushi', 'cannot', 'beaten']"
