polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,512925,512925:2,"
     also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
    ",SERVICE#GENERAL,service,"('77', '84')","['also', 'great', 'dinner', 'romantic', 'confortable', 'place', 'service', 'perfect', 'frendly', 'never', 'want', 'live', 'place']"
negative,513395,513395:1,"
     Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.
    ",FOOD#QUALITY,bagels,"('6', '12')","['Their', 'bagels', 'fine', 'little', 'overcooked', 'really', 'special', 'bagel', 'experience']"
positive,513521,513521:0,"
     Great bagels made the old-fashioned way.
    ",FOOD#QUALITY,bagels,"('6', '12')","['Great', 'bagels', 'made', 'way']"
positive,513521,513521:0,"
     Great bagels made the old-fashioned way.
    ",FOOD#STYLE_OPTIONS,bagels,"('6', '12')","['Great', 'bagels', 'made', 'way']"
negative,513521,513521:2,"
     Drawbacks: service is slow and they don't toast!
    ",SERVICE#GENERAL,service,"('11', '18')","['Drawbacks', 'service', 'slow', 'toast']"
positive,519425,519425:0,"
     The food was absolutely amazing!!
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'absolutely', 'amazing']"
positive,519425,519425:1,"
     The baked clams octopus we shared as appetizers were the best we've ever had!!
    ",FOOD#QUALITY,baked clams octopus,"('4', '23')","['The', 'baked', 'clams', 'octopus', 'shared', 'appetizers', 'best', 'ever']"
positive,519425,519425:2,"
     The lamb was tender so full of flavor, the dessert was divine!!
    ",FOOD#QUALITY,lamb,"('4', '8')","['The', 'lamb', 'tender', 'full', 'flavor', 'dessert', 'divine']"
positive,519425,519425:2,"
     The lamb was tender so full of flavor, the dessert was divine!!
    ",FOOD#QUALITY,dessert,"('43', '50')","['The', 'lamb', 'tender', 'full', 'flavor', 'dessert', 'divine']"
positive,519425,519425:3,"
     The waiter was attentive.
    ",SERVICE#GENERAL,waiter,"('4', '10')","['The', 'waiter', 'attentive']"
positive,519425,519425:4,"
     The place itself is beautiful the bar scene seems to be happening.
    ",AMBIENCE#GENERAL,place,"('4', '9')","['The', 'place', 'beautiful', 'bar', 'scene', 'seems', 'happening']"
positive,519425,519425:4,"
     The place itself is beautiful the bar scene seems to be happening.
    ",AMBIENCE#GENERAL,bar scene,"('34', '43')","['The', 'place', 'beautiful', 'bar', 'scene', 'seems', 'happening']"
neutral,521916,521916:0,"
     Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
    ",FOOD#QUALITY,Appetizers,"('34', '44')","['Downtown', 'Dinner', '2002', 'Prixe', 'fix', 'Appetizers', 'ok', 'waiter', 'gave', 'poor', 'suggestion', 'try', 'potato', 'stuff', 'kanish', 'best', 'one']"
negative,521916,521916:0,"
     Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
    ",SERVICE#GENERAL,waiter,"('54', '60')","['Downtown', 'Dinner', '2002', 'Prixe', 'fix', 'Appetizers', 'ok', 'waiter', 'gave', 'poor', 'suggestion', 'try', 'potato', 'stuff', 'kanish', 'best', 'one']"
positive,521916,521916:0,"
     Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
    ",FOOD#QUALITY,potato stuff kanish,"('94', '113')","['Downtown', 'Dinner', '2002', 'Prixe', 'fix', 'Appetizers', 'ok', 'waiter', 'gave', 'poor', 'suggestion', 'try', 'potato', 'stuff', 'kanish', 'best', 'one']"
negative,521916,521916:1,"
     Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
    ",FOOD#QUALITY,salmon,"('38', '44')","['Small', 'servings', 'main', 'entree', 'salmon', 'wasnt', 'impressed', 'girlfriend', 'chicken', 'good']"
positive,521916,521916:1,"
     Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
    ",FOOD#QUALITY,chicken,"('78', '85')","['Small', 'servings', 'main', 'entree', 'salmon', 'wasnt', 'impressed', 'girlfriend', 'chicken', 'good']"
negative,521916,521916:1,"
     Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
    ",FOOD#STYLE_OPTIONS,servings for main entree,"('6', '30')","['Small', 'servings', 'main', 'entree', 'salmon', 'wasnt', 'impressed', 'girlfriend', 'chicken', 'good']"
negative,521916,521916:2,"
     Dessert is a joke...dont bother
    ",FOOD#QUALITY,Dessert,"('0', '7')","['Dessert', 'joke', 'dont', 'bother']"
positive,527109,527109:0,"
     Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.
    ",SERVICE#GENERAL,service,"('112', '119')","['Volare', 'virgins', 'weekly', 'regulars', 'everyone', 'gets', 'treated', 'ask', 'service', 'friendly']"
positive,527109,527109:1,"
     The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.
    ",AMBIENCE#GENERAL,feel,"('28', '32')","['The', 'restaurant', 'Family', 'feel', 'least', 'regard', 'portions', 'enormous', 'veal', 'alone', 'could', 'solved', 'third', 'world', 'famine']"
positive,527109,527109:1,"
     The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.
    ",FOOD#STYLE_OPTIONS,portions,"('63', '71')","['The', 'restaurant', 'Family', 'feel', 'least', 'regard', 'portions', 'enormous', 'veal', 'alone', 'could', 'solved', 'third', 'world', 'famine']"
positive,527109,527109:1,"
     The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.
    ",FOOD#STYLE_OPTIONS,veal,"('96', '100')","['The', 'restaurant', 'Family', 'feel', 'least', 'regard', 'portions', 'enormous', 'veal', 'alone', 'could', 'solved', 'third', 'world', 'famine']"
positive,527109,527109:2,"
     The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
    ",FOOD#QUALITY,anti-pasta,"('4', '14')","['The', 'excellent', 'especially', 'calamari', 'filling', 'pasta', 'mains']"
positive,527109,527109:2,"
     The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
    ",FOOD#QUALITY,calamari,"('45', '53')","['The', 'excellent', 'especially', 'calamari', 'filling', 'pasta', 'mains']"
positive,527109,527109:2,"
     The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
    ",FOOD#QUALITY,pasta mains,"('75', '86')","['The', 'excellent', 'especially', 'calamari', 'filling', 'pasta', 'mains']"
positive,527109,527109:2,"
     The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
    ",FOOD#STYLE_OPTIONS,pasta mains,"('75', '86')","['The', 'excellent', 'especially', 'calamari', 'filling', 'pasta', 'mains']"
positive,527109,527109:3,"
     The wine list is extensive and can easily hike up an otherwise reasonably priced meal.
    ",DRINKS#STYLE_OPTIONS,wine list,"('4', '13')","['The', 'wine', 'list', 'extensive', 'easily', 'hike', 'otherwise', 'reasonably', 'priced', 'meal']"
positive,527109,527109:3,"
     The wine list is extensive and can easily hike up an otherwise reasonably priced meal.
    ",FOOD#PRICES,meal,"('81', '85')","['The', 'wine', 'list', 'extensive', 'easily', 'hike', 'otherwise', 'reasonably', 'priced', 'meal']"
neutral,527109,527109:4,"
     Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Still', 'quibbles', 'bill', 'measures', 'liquers', 'courtesey', 'house']"
positive,527109,527109:4,"
     Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...
    ",DRINKS#STYLE_OPTIONS,measures of liquers,"('69', '88')","['Still', 'quibbles', 'bill', 'measures', 'liquers', 'courtesey', 'house']"
positive,528251,528251:0,"
     Fantastic place.
    ",RESTAURANT#GENERAL,place,"('10', '15')","['Fantastic', 'place']"
positive,528251,528251:1,"
     Cute and decorative.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['Cute', 'decorative']"
positive,528251,528251:2,"
     A pleasant surprise.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['A', 'pleasant', 'surprise']"
positive,528251,528251:3,"
     Go there to relax and feel like your somewhere else.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['Go', 'relax', 'feel', 'like', 'somewhere', 'else']"
positive,530517,530517:0,"
     Lucky Strike is a great casual place to just grab a bite to eat.
    ",RESTAURANT#GENERAL,Lucky Strike,"('0', '12')","['Lucky', 'Strike', 'great', 'casual', 'place', 'grab', 'bite', 'eat']"
positive,530517,530517:2,"
     Great food, great decor, great service.
    ",FOOD#QUALITY,food,"('6', '10')","['Great', 'food', 'great', 'decor', 'great', 'service']"
positive,530517,530517:2,"
     Great food, great decor, great service.
    ",AMBIENCE#GENERAL,decor,"('18', '23')","['Great', 'food', 'great', 'decor', 'great', 'service']"
positive,530517,530517:2,"
     Great food, great decor, great service.
    ",SERVICE#GENERAL,service,"('31', '38')","['Great', 'food', 'great', 'decor', 'great', 'service']"
positive,530517,530517:3,"
     I recommend it!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'recommend']"
positive,535086,535086:0,"
     This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!
    ",RESTAURANT#MISCELLANEOUS,spot,"('20', '24')","['This', 'perfect', 'spot', 'meeting', 'friends', 'lunch', 'dinner', 'drinks']"
positive,535086,535086:1,"
     (Always ask the bartender for the SEASONAL beer!!!
    ",DRINKS#QUALITY,SEASONAL beer,"('34', '47')","['Always', 'ask', 'bartender', 'SEASONAL', 'beer']"
positive,535086,535086:2,"
     Guaranteed to be a tasty experience!)
    ",DRINKS#QUALITY,NULL,"('0', '0')","['Guaranteed', 'tasty', 'experience']"
positive,535086,535086:3,"
     Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.
    ",RESTAURANT#MISCELLANEOUS,spot,"('10', '14')","['Excellent', 'spot', 'holiday', 'get', 'togethers', 'friends', 'seen']"
positive,535086,535086:4,"
     I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
    ",RESTAURANT#GENERAL,Heartland Brewery,"('42', '59')","['I', 'Heartland', 'Brewery', '5', 'years', 'I', 'HAVE', 'NEVER', 'BEEN', 'DISAPPOINTED']"
positive,535086,535086:5,"
     All the people that I bring there go back on their own and bring THEIR friends!
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['All', 'people', 'I', 'bring', 'go', 'back', 'bring', 'THEIR', 'friends']"
positive,535086,535086:6,"
     Go there once and oh yes...you will go back...you will...
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Go', 'oh', 'yes', 'go', 'back']"
positive,535171,535171:0,"
     What a great place!
    ",RESTAURANT#GENERAL,place,"('13', '18')","['What', 'great', 'place']"
positive,535171,535171:1,"
     Not the typical NYC gimmick theme restaurant.
    ",AMBIENCE#GENERAL,restaurant,"('34', '44')","['Not', 'typical', 'NYC', 'gimmick', 'theme', 'restaurant']"
positive,535171,535171:2,"
     A cool bar with great food, and tons of excellent beer.
    ",AMBIENCE#GENERAL,bar,"('7', '10')","['A', 'cool', 'bar', 'great', 'food', 'tons', 'excellent', 'beer']"
positive,535171,535171:2,"
     A cool bar with great food, and tons of excellent beer.
    ",FOOD#QUALITY,food,"('22', '26')","['A', 'cool', 'bar', 'great', 'food', 'tons', 'excellent', 'beer']"
positive,535171,535171:2,"
     A cool bar with great food, and tons of excellent beer.
    ",DRINKS#QUALITY,beer,"('50', '54')","['A', 'cool', 'bar', 'great', 'food', 'tons', 'excellent', 'beer']"
positive,535171,535171:2,"
     A cool bar with great food, and tons of excellent beer.
    ",DRINKS#STYLE_OPTIONS,beer,"('50', '54')","['A', 'cool', 'bar', 'great', 'food', 'tons', 'excellent', 'beer']"
positive,535171,535171:3,"
     And even with it's Pub atmosphere they were great to my kids too!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['And', 'even', 'Pub', 'atmosphere', 'great', 'kids']"
positive,535171,535171:4,"
     Loved it!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')",['Loved']
positive,535248,535248:1,"
     The shrimp scampi was excellent and the antipasti were plentiful.
    ",FOOD#QUALITY,shrimp scampi,"('4', '17')","['The', 'shrimp', 'scampi', 'excellent', 'antipasti', 'plentiful']"
positive,535248,535248:1,"
     The shrimp scampi was excellent and the antipasti were plentiful.
    ",FOOD#STYLE_OPTIONS,antipasti,"('40', '49')","['The', 'shrimp', 'scampi', 'excellent', 'antipasti', 'plentiful']"
negative,535248,535248:2,"
     It is expensive but well worth the money.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['It', 'expensive', 'well', 'worth', 'money']"
positive,535248,535248:2,"
     It is expensive but well worth the money.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['It', 'expensive', 'well', 'worth', 'money']"
positive,535248,535248:3,"
     If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.
    ",RESTAURANT#GENERAL,Corona,"('103', '109')","['If', 'venture', 'island', 'Manhattan', 'seem', 'find', 'great', 'Italian', 'restaurant', 'drive', 'Corona']"
positive,536919,536919:0,"
     The only thing more wonderful than the food (which is exceptional) is the service.
    ",FOOD#QUALITY,food,"('39', '43')","['The', 'thing', 'wonderful', 'food', 'exceptional', 'service']"
positive,536919,536919:0,"
     The only thing more wonderful than the food (which is exceptional) is the service.
    ",SERVICE#GENERAL,service,"('74', '81')","['The', 'thing', 'wonderful', 'food', 'exceptional', 'service']"
positive,536919,536919:1,"
     The only thing the waiters don't do for you is wipe your chin when you leave.
    ",SERVICE#GENERAL,waiters,"('19', '26')","['The', 'thing', 'waiters', 'wipe', 'chin', 'leave']"
positive,536919,536919:2,"
     Wonderful at holiday time.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['Wonderful', 'holiday', 'time']"
positive,541532,541532:0,"
     Cozy romantic atomosphere with only around 15 tables at most.
    ",AMBIENCE#GENERAL,atomosphere,"('14', '25')","['Cozy', 'romantic', 'atomosphere', 'around', '15', 'tables']"
positive,541532,541532:1,"
     Service was very prompt but slightly rushed.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'prompt', 'slightly', 'rushed']"
negative,541532,541532:1,"
     Service was very prompt but slightly rushed.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'prompt', 'slightly', 'rushed']"
neutral,541532,541532:2,"
     Food was very good, but not what I would consider out of this world.
    ",FOOD#QUALITY,Food,"('0', '4')","['Food', 'good', 'I', 'would', 'consider', 'world']"
positive,541532,541532:3,"
     Go here for a romantic dinner but not for an all out wow dining experience.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['Go', 'romantic', 'dinner', 'wow', 'dining', 'experience']"
negative,541532,541532:3,"
     Go here for a romantic dinner but not for an all out wow dining experience.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['Go', 'romantic', 'dinner', 'wow', 'dining', 'experience']"
positive,553097,553097:0,"
     My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['My', 'friend', 'Milan', 'pleasantly', 'surprised', 'arrived', 'everyone', 'spoke', 'italian']"
negative,553097,553097:1,"
     Too bad the food wasn't of the same heritage.
    ",FOOD#QUALITY,food,"('12', '16')","['Too', 'bad', 'food', 'heritage']"
negative,553097,553097:2,"
     The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.
    ",FOOD#QUALITY,porcini mushroom pasta special,"('4', '34')","['The', 'porcini', 'mushroom', 'pasta', 'special', 'tasteless', 'seafood', 'tagliatelle']"
negative,553097,553097:2,"
     The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.
    ",FOOD#QUALITY,seafood tagliatelle,"('61', '80')","['The', 'porcini', 'mushroom', 'pasta', 'special', 'tasteless', 'seafood', 'tagliatelle']"
negative,553097,553097:3,"
     A real dissapointment.
    ",FOOD#QUALITY,NULL,"('0', '0')","['A', 'real', 'dissapointment']"
negative,553097,553097:4,"
     But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.
    ",FOOD#QUALITY,tiramisu,"('41', '49')","['But', 'icing', 'cake', 'tiramisu', 'resembled', 'nothing', 'I', 'ever']"
negative,553097,553097:5,"
     They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.
    ",FOOD#QUALITY,NULL,"('0', '0')","['They', 'called', 'mascarpone', 'chocolate', 'far', 'cry', 'name', 'implies']"
negative,553097,553097:6,"
     Priced at upper intermediate range.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Priced', 'upper', 'intermediate', 'range']"
positive,555734,555734:0,"
     I really liked this place.
    ",RESTAURANT#GENERAL,place,"('20', '25')","['I', 'really', 'liked', 'place']"
positive,555734,555734:1,"
     Everything I had was good, and I'm a eater.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Everything', 'I', 'good', 'eater']"
positive,555734,555734:2,"
     It was pretty inexpensive too.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['It', 'pretty', 'inexpensive']"
