polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,1432551,1432551:1,"
     The portions are large and the servers always surprise us with a different starter.
    ",FOOD#STYLE_OPTIONS,portions,"('4', '12')","['The', 'portions', 'large', 'servers', 'always', 'surprise', 'us', 'different', 'starter']"
positive,1432551,1432551:1,"
     The portions are large and the servers always surprise us with a different starter.
    ",SERVICE#GENERAL,servers,"('31', '38')","['The', 'portions', 'large', 'servers', 'always', 'surprise', 'us', 'different', 'starter']"
positive,1432551,1432551:2,"
     The wine list is excellent.
    ",DRINKS#STYLE_OPTIONS,wine list,"('4', '13')","['The', 'wine', 'list', 'excellent']"
positive,1439875,1439875:0,"
     The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'amazing', 'especially', 'get', 'tasting', 'menu', 'favourite', 'bottle', 'two', 'wine', 'extensive', 'selection', 'wines']"
positive,1439875,1439875:0,"
     The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
    ",DRINKS#STYLE_OPTIONS,selection of wines,"('131', '149')","['The', 'food', 'amazing', 'especially', 'get', 'tasting', 'menu', 'favourite', 'bottle', 'two', 'wine', 'extensive', 'selection', 'wines']"
positive,1439875,1439875:0,"
     The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
    ",FOOD#QUALITY,Chef's tasting menu,"('49', '68')","['The', 'food', 'amazing', 'especially', 'get', 'tasting', 'menu', 'favourite', 'bottle', 'two', 'wine', 'extensive', 'selection', 'wines']"
positive,1439875,1439875:1,"
     The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
    ",SERVICE#GENERAL,service,"('75', '82')","['The', 'place', 'small', 'intimate', 'may', 'feel', 'little', 'crowded', 'service', 'excellent', 'great', 'friends', 'romantic', 'date', 'special', 'occassion']"
negative,1439875,1439875:1,"
     The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
    ",AMBIENCE#GENERAL,place,"('4', '9')","['The', 'place', 'small', 'intimate', 'may', 'feel', 'little', 'crowded', 'service', 'excellent', 'great', 'friends', 'romantic', 'date', 'special', 'occassion']"
positive,1439875,1439875:1,"
     The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
    ",RESTAURANT#MISCELLANEOUS,place,"('4', '9')","['The', 'place', 'small', 'intimate', 'may', 'feel', 'little', 'crowded', 'service', 'excellent', 'great', 'friends', 'romantic', 'date', 'special', 'occassion']"
negative,1439875,1439875:3,"
     The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
    ",FOOD#PRICES,food,"('4', '8')","['The', 'food', 'get', 'pricey', 'prixe', 'fixe', 'tasting', 'menu', 'greatest', 'food', 'good', 'price', 'cater', 'food', 'food', 'allergies', 'food', 'like']"
positive,1439875,1439875:3,"
     The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
    ",FOOD#QUALITY,prixe fixe tasting menu,"('32', '55')","['The', 'food', 'get', 'pricey', 'prixe', 'fixe', 'tasting', 'menu', 'greatest', 'food', 'good', 'price', 'cater', 'food', 'food', 'allergies', 'food', 'like']"
positive,1439875,1439875:3,"
     The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
    ",FOOD#PRICES,prixe fixe tasting menu,"('32', '55')","['The', 'food', 'get', 'pricey', 'prixe', 'fixe', 'tasting', 'menu', 'greatest', 'food', 'good', 'price', 'cater', 'food', 'food', 'allergies', 'food', 'like']"
positive,1439875,1439875:3,"
     The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['The', 'food', 'get', 'pricey', 'prixe', 'fixe', 'tasting', 'menu', 'greatest', 'food', 'good', 'price', 'cater', 'food', 'food', 'allergies', 'food', 'like']"
neutral,1439875,1439875:5,"
     Please be aware that it's CASH or AMEX only!
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['Please', 'aware', 'CASH', 'AMEX']"
neutral,1448587,1448587:0,"
     With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.
    ",FOOD#QUALITY,food,"('104', '108')","['With', 'exception', 'lemon', 'salad', 'much', 'pepper', 'eyes', 'started', 'watering', 'food', 'decent', 'great']"
negative,1448587,1448587:0,"
     With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.
    ",FOOD#QUALITY,lemon salad,"('26', '37')","['With', 'exception', 'lemon', 'salad', 'much', 'pepper', 'eyes', 'started', 'watering', 'food', 'decent', 'great']"
negative,1448587,1448587:1,"
     The menu is very limited - i think we counted 4 or 5 entrees.
    ",FOOD#STYLE_OPTIONS,menu,"('4', '8')","['The', 'menu', 'limited', 'think', 'counted', '4', '5', 'entrees']"
negative,1448587,1448587:2,"
     We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.
    ",FOOD#QUALITY,grilled branzino,"('24', '40')","['We', 'ordered', 'special', 'grilled', 'branzino', 'infused', 'bone', 'difficult', 'eat']"
neutral,1448587,1448587:3,"
     The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.
    ",AMBIENCE#GENERAL,decor,"('4', '9')","['The', 'decor', 'place', 'kind', 'place', 'expect', 'East', 'Village', 'romantic', 'simple', 'small', 'sparse']"
negative,1448587,1448587:4,"
     Problem is nothing at Prune is particularly memorable.
    ",RESTAURANT#GENERAL,Prune,"('22', '27')","['Problem', 'nothing', 'Prune', 'particularly', 'memorable']"
negative,1448587,1448587:5,"
     No plans to return anytime soon.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['No', 'plans', 'return', 'anytime', 'soon']"
positive,1451107,1451107:0,"
     This place is so much fun.
    ",AMBIENCE#GENERAL,place,"('5', '10')","['This', 'place', 'much', 'fun']"
positive,1451107,1451107:1,"
     Our family never expected such incredible entertainment in a restaurant.
    ",RESTAURANT#GENERAL,restaurant,"('61', '71')","['Our', 'family', 'never', 'expected', 'incredible', 'entertainment', 'restaurant']"
positive,1451107,1451107:4,"
     Our food was great too!
    ",FOOD#QUALITY,food,"('4', '8')","['Our', 'food', 'great']"
positive,1451107,1451107:5,"
     And really large portions.
    ",FOOD#STYLE_OPTIONS,portions,"('17', '25')","['And', 'really', 'large', 'portions']"
positive,1451107,1451107:6,"
     The staff was the friendliest that have seen in New York.
    ",SERVICE#GENERAL,staff,"('4', '9')","['The', 'staff', 'friendliest', 'seen', 'New', 'York']"
positive,1451107,1451107:7,"
     We will go back every time we are in the City.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['We', 'go', 'back', 'every', 'time', 'City']"
positive,1451109,1451109:0,"
     If you want something really different than try Jekyll and Hyde.
    ",RESTAURANT#GENERAL,Jekyll and Hyde,"('48', '63')","['If', 'want', 'something', 'really', 'different', 'try', 'Jekyll', 'Hyde']"
positive,1451109,1451109:1,"
     It is a lot of fun with live entertainment and all kinds of Disney type special effects.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['It', 'lot', 'fun', 'live', 'entertainment', 'kinds', 'Disney', 'type', 'special', 'effects']"
positive,1451109,1451109:2,"
     The food was pretty tradional but it was hot and good with large portions.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'pretty', 'tradional', 'hot', 'good', 'large', 'portions']"
positive,1451109,1451109:2,"
     The food was pretty tradional but it was hot and good with large portions.
    ",FOOD#STYLE_OPTIONS,portions,"('65', '73')","['The', 'food', 'pretty', 'tradional', 'hot', 'good', 'large', 'portions']"
positive,1451109,1451109:3,"
     I highly recommend it.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'highly', 'recommend']"
positive,1457607,1457607:0,"
     The place is a lot of fun.
    ",AMBIENCE#GENERAL,place,"('4', '9')","['The', 'place', 'lot', 'fun']"
positive,1457607,1457607:1,"
     My six year old loved it.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['My', 'six', 'year', 'old', 'loved']"
positive,1457607,1457607:2,"
     The characters really make for an enjoyable experience.
    ",AMBIENCE#GENERAL,characters,"('4', '14')","['The', 'characters', 'really', 'make', 'enjoyable', 'experience']"
negative,1457607,1457607:3,"
     The food however, is what one might expect.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'however', 'one', 'might', 'expect']"
negative,1457607,1457607:4,"
     It is very overpriced and not very tasty.
    ",FOOD#QUALITY,NULL,"('0', '0')","['It', 'overpriced', 'tasty']"
negative,1457607,1457607:4,"
     It is very overpriced and not very tasty.
    ",FOOD#PRICES,NULL,"('0', '0')","['It', 'overpriced', 'tasty']"
positive,1457607,1457607:5,"
     However, I think Jeckll and Hydes t is one of those places that is fun to do once.
    ",RESTAURANT#GENERAL,Jeckll and Hydes,"('17', '33')","['However', 'I', 'think', 'Jeckll', 'Hydes', 'one', 'places', 'fun']"
positive,1457607,1457607:6,"
     We had a good time.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['We', 'good', 'time']"
negative,1459569,1459569:0,"
     Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Went', 'wife', 'wait', 'table', 'even', 'though', 'could', 'see', 'many', 'empty', 'reservation', 'sigh']"
negative,1459569,1459569:1,"
     Service was slow had to wait to order and get food although not crowded.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'slow', 'wait', 'order', 'get', 'food', 'although', 'crowded']"
negative,1459569,1459569:2,"
     Drinks way over priced.
    ",DRINKS#PRICES,Drinks,"('0', '6')","['Drinks', 'way', 'priced']"
neutral,1459569,1459569:3,"
     Food was good not great not worth the wait or another visit
    ",FOOD#QUALITY,Food,"('0', '4')","['Food', 'good', 'great', 'worth', 'wait', 'another', 'visit']"
negative,1459569,1459569:3,"
     Food was good not great not worth the wait or another visit
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Food', 'good', 'great', 'worth', 'wait', 'another', 'visit']"
positive,1460715,1460715:0,"
     Great pizza for lunch place.
    ",FOOD#QUALITY,pizza,"('6', '11')","['Great', 'pizza', 'lunch', 'place']"
positive,1460715,1460715:1,"
     Service was quick.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'quick']"
positive,1460715,1460715:2,"
     The pizza was great.
    ",FOOD#QUALITY,pizza,"('4', '9')","['The', 'pizza', 'great']"
positive,1460715,1460715:3,"
     And it was quick which is very important.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['And', 'quick', 'important']"
positive,1460715,1460715:4,"
     Have the iced tea.
    ",DRINKS#QUALITY,iced tea,"('9', '17')","['Have', 'iced', 'tea']"
positive,1460715,1460715:5,"
     It was wonderful.
    ",DRINKS#QUALITY,NULL,"('0', '0')","['It', 'wonderful']"
positive,1470286,1470286:0,"
     Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.
    ",FOOD#QUALITY,fish,"('63', '67')","['Whenever', 'need', 'Sushi', 'fix', 'Mizu', 'quality', 'fish', 'great', 'service']"
positive,1470286,1470286:0,"
     Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.
    ",SERVICE#GENERAL,service,"('78', '85')","['Whenever', 'need', 'Sushi', 'fix', 'Mizu', 'quality', 'fish', 'great', 'service']"
positive,1470286,1470286:1,"
     Delivery is fast too.
    ",SERVICE#GENERAL,Delivery,"('0', '8')","['Delivery', 'fast']"
positive,1470286,1470286:2,"
     Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
    ",SERVICE#GENERAL,service,"('15', '22')","['Great', 'friendly', 'service', 'Fast', 'seating', 'Fast', 'Delivery', 'Excellent', 'sushi']"
positive,1470286,1470286:2,"
     Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
    ",SERVICE#GENERAL,seating,"('29', '36')","['Great', 'friendly', 'service', 'Fast', 'seating', 'Fast', 'Delivery', 'Excellent', 'sushi']"
positive,1470286,1470286:2,"
     Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
    ",SERVICE#GENERAL,Delivery,"('43', '51')","['Great', 'friendly', 'service', 'Fast', 'seating', 'Fast', 'Delivery', 'Excellent', 'sushi']"
positive,1470286,1470286:2,"
     Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
    ",FOOD#QUALITY,sushi,"('63', '68')","['Great', 'friendly', 'service', 'Fast', 'seating', 'Fast', 'Delivery', 'Excellent', 'sushi']"
negative,1470286,1470286:3,"
     A little overpriced but worth it once you take a bite.
    ",FOOD#PRICES,NULL,"('0', '0')","['A', 'little', 'overpriced', 'worth', 'take', 'bite']"
positive,1470286,1470286:3,"
     A little overpriced but worth it once you take a bite.
    ",FOOD#QUALITY,NULL,"('0', '0')","['A', 'little', 'overpriced', 'worth', 'take', 'bite']"
positive,1470334,1470334:1,"
     Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
    ",FOOD#QUALITY,bagel,"('63', '68')","['either', 'midtown', 'far', 'best', 'bagel', 'NY']"
positive,1470334,1470334:2,"
     The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
    ",FOOD#QUALITY,bagels,"('4', '10')","['The', 'bagels', 'always', 'warm', 'soft', 'inside', 'crispy', 'outside', 'enormous', 'size']"
positive,1470334,1470334:2,"
     The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
    ",FOOD#STYLE_OPTIONS,bagels,"('4', '10')","['The', 'bagels', 'always', 'warm', 'soft', 'inside', 'crispy', 'outside', 'enormous', 'size']"
positive,1470334,1470334:3,"
     They have a huge selection of different cream cheeses and all of their salads are great.
    ",FOOD#QUALITY,salads,"('71', '77')","['They', 'huge', 'selection', 'different', 'cream', 'cheeses', 'salads', 'great']"
positive,1470334,1470334:3,"
     They have a huge selection of different cream cheeses and all of their salads are great.
    ",FOOD#STYLE_OPTIONS,cream cheeses,"('40', '53')","['They', 'huge', 'selection', 'different', 'cream', 'cheeses', 'salads', 'great']"
positive,1470334,1470334:4,"
     The lox is always fresh too.
    ",FOOD#QUALITY,lox,"('4', '7')","['The', 'lox', 'always', 'fresh']"
positive,1470334,1470334:5,"
     Highly recommended to all!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Highly', 'recommended']"
negative,1471273,1471273:2,"
     Not impressed with the food.
    ",FOOD#QUALITY,food,"('23', '27')","['Not', 'impressed', 'food']"
negative,1471273,1471273:3,"
     Prices too high for this cramped and unappealing resturant.
    ",RESTAURANT#PRICES,resturant,"('49', '58')","['Prices', 'high', 'cramped', 'unappealing', 'resturant']"
negative,1471273,1471273:3,"
     Prices too high for this cramped and unappealing resturant.
    ",AMBIENCE#GENERAL,resturant,"('49', '58')","['Prices', 'high', 'cramped', 'unappealing', 'resturant']"
negative,1471273,1471273:4,"
     Zero ambiance to boot.
    ",AMBIENCE#GENERAL,ambiance,"('5', '13')","['Zero', 'ambiance', 'boot']"
negative,1476493,1476493:0,"
     I thought this place was totally overrated.
    ",RESTAURANT#GENERAL,place,"('15', '20')","['I', 'thought', 'place', 'totally', 'overrated']"
neutral,1476493,1476493:1,"
     Everything we had was good or ok....but definitely nothing great.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Everything', 'good', 'ok', 'definitely', 'nothing', 'great']"
positive,1476493,1476493:2,"
     The ambience was nice, but service wasn't so great.
    ",AMBIENCE#GENERAL,ambience,"('4', '12')","['The', 'ambience', 'nice', 'service', 'great']"
negative,1476493,1476493:2,"
     The ambience was nice, but service wasn't so great.
    ",SERVICE#GENERAL,service,"('27', '34')","['The', 'ambience', 'nice', 'service', 'great']"
negative,1476493,1476493:3,"
     When you add it all together, it just doesn't seem worth it to me...especially considering the prices.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['When', 'add', 'together', 'seem', 'worth', 'especially', 'considering', 'prices']"
negative,1476493,1476493:3,"
     When you add it all together, it just doesn't seem worth it to me...especially considering the prices.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['When', 'add', 'together', 'seem', 'worth', 'especially', 'considering', 'prices']"
positive,1477631,1477631:0,"
     This is the BEST Shabu-Shabu Restaurant in the Try-State Area.
    ",RESTAURANT#GENERAL,Shabu-Shabu Restaurant,"('17', '39')","['This', 'BEST', 'Restaurant', 'Area']"
positive,1477631,1477631:1,"
     I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
    ",FOOD#QUALITY,food,"('55', '59')","['I', 'lived', 'Japan', '7', 'years', 'taste', 'food', 'feel', 'restaurant', 'like', 'back', 'Japan']"
positive,1477631,1477631:1,"
     I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
    ",AMBIENCE#GENERAL,feel,"('68', '72')","['I', 'lived', 'Japan', '7', 'years', 'taste', 'food', 'feel', 'restaurant', 'like', 'back', 'Japan']"
positive,1477631,1477631:2,"
     Thius is a must for anyone who loves Shabu-Shabu.
    ",FOOD#QUALITY,Shabu-Shabu,"('37', '48')","['Thius', 'must', 'anyone', 'loves']"
positive,1486041,1486041:0,"
     The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.
    ",AMBIENCE#GENERAL,atmosphere,"('4', '14')","['The', 'atmosphere', 'nothing', 'special', 'feels', 'like', 'Sushi', 'establishment', 'Tokyo']"
positive,1486041,1486041:1,"
     The owner and staff are all Japanese as well and that adds to the entire ambiance.
    ",RESTAURANT#MISCELLANEOUS,owner,"('4', '9')","['The', 'owner', 'staff', 'Japanese', 'well', 'adds', 'entire', 'ambiance']"
positive,1486041,1486041:1,"
     The owner and staff are all Japanese as well and that adds to the entire ambiance.
    ",RESTAURANT#MISCELLANEOUS,staff,"('14', '19')","['The', 'owner', 'staff', 'Japanese', 'well', 'adds', 'entire', 'ambiance']"
positive,1486041,1486041:1,"
     The owner and staff are all Japanese as well and that adds to the entire ambiance.
    ",AMBIENCE#GENERAL,ambiance,"('73', '81')","['The', 'owner', 'staff', 'Japanese', 'well', 'adds', 'entire', 'ambiance']"
negative,1486041,1486041:2,"
     Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
    ",FOOD#STYLE_OPTIONS,menu,"('27', '31')","['Despite', 'slightly', 'limited', 'menu', 'everything', 'prepared', 'done', 'perfection', 'ultra', 'fresh', 'work', 'food', 'art']"
positive,1486041,1486041:2,"
     Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Despite', 'slightly', 'limited', 'menu', 'everything', 'prepared', 'done', 'perfection', 'ultra', 'fresh', 'work', 'food', 'art']"
positive,1486041,1486041:2,"
     Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['Despite', 'slightly', 'limited', 'menu', 'everything', 'prepared', 'done', 'perfection', 'ultra', 'fresh', 'work', 'food', 'art']"
positive,1486041,1486041:3,"
     I must give it Yon out of Yon stars!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'must', 'give', 'Yon', 'Yon', 'stars']"
positive,1486041,1486041:4,"
     Taxan delicious!
    ",FOOD#QUALITY,Taxan,"('0', '5')","['Taxan', 'delicious']"
positive,1490757,1490757:0,"
     This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!
    ",RESTAURANT#GENERAL,NULL,"('5', '15')","['This', 'restaurant', 'recommended', 'local', 'matter', 'fact', 'made', 'reservation', 'us', 'said', 'would', 'disappointed']"
positive,1490757,1490757:2,"
     The prices were CHEAP compared to the quality of service and food.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['The', 'prices', 'CHEAP', 'compared', 'quality', 'service', 'food']"
positive,1490757,1490757:2,"
     The prices were CHEAP compared to the quality of service and food.
    ",SERVICE#GENERAL,service,"('49', '56')","['The', 'prices', 'CHEAP', 'compared', 'quality', 'service', 'food']"
positive,1490757,1490757:2,"
     The prices were CHEAP compared to the quality of service and food.
    ",FOOD#QUALITY,food,"('61', '65')","['The', 'prices', 'CHEAP', 'compared', 'quality', 'service', 'food']"
positive,1490757,1490757:3,"
     We liked it so much, that we will always make it a point to dine here when we visit New York.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['We', 'liked', 'much', 'always', 'make', 'point', 'dine', 'visit', 'New', 'York']"
neutral,1496205,1496205:1,"
     The location and ambience is Ok but the food is what makes up for it.
    ",LOCATION#GENERAL,location,"('4', '12')","['The', 'location', 'ambience', 'Ok', 'food', 'makes']"
neutral,1496205,1496205:1,"
     The location and ambience is Ok but the food is what makes up for it.
    ",AMBIENCE#GENERAL,ambience,"('17', '25')","['The', 'location', 'ambience', 'Ok', 'food', 'makes']"
positive,1496205,1496205:1,"
     The location and ambience is Ok but the food is what makes up for it.
    ",FOOD#QUALITY,food,"('40', '44')","['The', 'location', 'ambience', 'Ok', 'food', 'makes']"
positive,1496205,1496205:2,"
     There is a lot of variety even for people who eat vegetarian like me.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['There', 'lot', 'variety', 'even', 'people', 'eat', 'vegetarian', 'like']"
positive,1496205,1496205:3,"
     Try green curry with vegetables.
    ",FOOD#QUALITY,green curry with vegetables,"('4', '31')","['Try', 'green', 'curry', 'vegetables']"
positive,1496205,1496205:4,"
     The quantity is also very good, you will come out satisfied.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['The', 'quantity', 'also', 'good', 'come', 'satisfied']"
neutral,1496205,1496205:5,"
     The service is ok, some of the people didn't get what they asked for.
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'ok', 'people', 'get', 'asked']"
positive,1496707,1496707:0,"
     I was there on sat. for my birthday and we had an excellent time.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'sat', 'birthday', 'excellent', 'time']"
positive,1496707,1496707:1,"
     I had the best ravioli ever.
    ",FOOD#QUALITY,ravioli,"('15', '22')","['I', 'best', 'ravioli', 'ever']"
positive,1496707,1496707:2,"
     The wine the service was very good too.
    ",DRINKS#QUALITY,wine,"('4', '8')","['The', 'wine', 'service', 'good']"
positive,1496707,1496707:2,"
     The wine the service was very good too.
    ",SERVICE#GENERAL,service,"('13', '20')","['The', 'wine', 'service', 'good']"
neutral,1496707,1496707:3,"
     Moderate prices.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Moderate', 'prices']"
neutral,1496707,1496707:4,"
     A little noise but I think that was because of our party!
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['A', 'little', 'noise', 'I', 'think', 'party']"
positive,1500453,1500453:1,"
     This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
    ",AMBIENCE#GENERAL,trattoria,"('25', '34')","['This', 'quaint', 'romantic', 'trattoria', 'top', 'Manhattan', 'restaurant', 'list']"
positive,1500453,1500453:1,"
     This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
    ",RESTAURANT#GENERAL,trattoria,"('25', '34')","['This', 'quaint', 'romantic', 'trattoria', 'top', 'Manhattan', 'restaurant', 'list']"
positive,1500453,1500453:2,"
     The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'delicious', 'specials', 'regular', 'dishes', 'never', 'disappointment']"
positive,1500453,1500453:2,"
     The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
    ",FOOD#QUALITY,dishes,"('72', '78')","['The', 'food', 'delicious', 'specials', 'regular', 'dishes', 'never', 'disappointment']"
positive,1500453,1500453:2,"
     The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
    ",FOOD#QUALITY,specials,"('33', '41')","['The', 'food', 'delicious', 'specials', 'regular', 'dishes', 'never', 'disappointment']"
positive,1500453,1500453:2,"
     The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
    ",FOOD#QUALITY,regular menu-fare,"('49', '66')","['The', 'food', 'delicious', 'specials', 'regular', 'dishes', 'never', 'disappointment']"
positive,1500453,1500453:3,"
     Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.
    ",FOOD#QUALITY,parmesean porcini souffle,"('17', '42')","['Whether', 'parmesean', 'porcini', 'souffle', 'lamb', 'glazed', 'balsamic', 'vinegar', 'surely', 'transported', 'Northern', 'Italy', 'one', 'bite']"
positive,1500453,1500453:3,"
     Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.
    ",FOOD#QUALITY,lamb glazed with balsamic vinegar,"('50', '83')","['Whether', 'parmesean', 'porcini', 'souffle', 'lamb', 'glazed', 'balsamic', 'vinegar', 'surely', 'transported', 'Northern', 'Italy', 'one', 'bite']"
positive,1500453,1500453:4,"
     Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
    ",AMBIENCE#GENERAL,candle-light,"('49', '61')","['Although', 'tables', 'may', 'closely', 'situated', 'service', 'overcompensate']"
positive,1500453,1500453:4,"
     Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
    ",FOOD#QUALITY,food,"('63', '67')","['Although', 'tables', 'may', 'closely', 'situated', 'service', 'overcompensate']"
positive,1500453,1500453:4,"
     Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
    ",SERVICE#GENERAL,service,"('80', '87')","['Although', 'tables', 'may', 'closely', 'situated', 'service', 'overcompensate']"
negative,1500453,1500453:4,"
     Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
    ",AMBIENCE#GENERAL,tables,"('13', '19')","['Although', 'tables', 'may', 'closely', 'situated', 'service', 'overcompensate']"
positive,1500453,1500453:5,"
     A guaranteeed delight!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['A', 'guaranteeed', 'delight']"
